onset	duration	trial_type	braille_stimulus	targets	response_count
2.011	2.008	CUE_REST	n/a	n/a	n/a
7.011	1.008	FIXCROSS	n/a	n/a	n/a
13.061	1.008	FIXCROSS	n/a	n/a	n/a
21.119	2.008	CUE_6_DOT	n/a	n/a	n/a
26.119	1.008	FIXCROSS	n/a	n/a	n/a
27.136	5.008	6_DOT_DETECTION	ALCSD	0	n/a
32.169	1.008	FIXCROSS	n/a	n/a	n/a
33.186	5.008	6_DOT_DETECTION	TBLTL	0	n/a
36.0	n/a	RESPONSE	n/a	n/a	1/0
38.22	1.008	FIXCROSS	n/a	n/a	n/a
39.236	5.008	6_DOT_DETECTION	Ł#AUT	1	n/a
41.52	n/a	RESPONSE	n/a	n/a	1/1
44.27	1.008	FIXCROSS	n/a	n/a	n/a
45.286	5.008	6_DOT_DETECTION	T#BYŁ	1	n/a
47.48	n/a	RESPONSE	n/a	n/a	1/1
50.319	1.008	FIXCROSS	n/a	n/a	n/a
51.336	5.008	6_DOT_DETECTION	YUUIC	0	n/a
53.0	n/a	RESPONSE	n/a	n/a	1/0
56.37	1.008	FIXCROSS	n/a	n/a	n/a
57.386	5.008	6_DOT_DETECTION	OLPDT	0	n/a
62.419	1.008	FIXCROSS	n/a	n/a	n/a
63.436	5.008	6_DOT_DETECTION	LUB#L	1	n/a
66.64	n/a	RESPONSE	n/a	n/a	1/1
68.47	1.008	FIXCROSS	n/a	n/a	n/a
69.486	5.008	6_DOT_DETECTION	##BUS	2	n/a
71.64	n/a	RESPONSE	n/a	n/a	1/2
72.304	n/a	RESPONSE	n/a	n/a	2/2
76.028	2.008	CUE_REST	n/a	n/a	n/a
82.528	1.008	FIXCROSS	n/a	n/a	n/a
88.578	1.008	FIXCROSS	n/a	n/a	n/a
95.636	2.008	CUE_6_DOT	n/a	n/a	n/a
100.636	1.008	FIXCROSS	n/a	n/a	n/a
101.653	5.008	6_DOT_DETECTION	PLDYŁ	0	n/a
104.68	n/a	RESPONSE	n/a	n/a	1/0
106.686	1.008	FIXCROSS	n/a	n/a	n/a
107.703	5.008	6_DOT_DETECTION	EKDDK	0	n/a
112.736	1.008	FIXCROSS	n/a	n/a	n/a
113.753	5.008	6_DOT_DETECTION	BEL#A	1	n/a
116.704	n/a	RESPONSE	n/a	n/a	1/1
118.786	1.008	FIXCROSS	n/a	n/a	n/a
119.803	5.008	6_DOT_DETECTION	MYŁ##	2	n/a
121.68	n/a	RESPONSE	n/a	n/a	1/2
122.52	n/a	RESPONSE	n/a	n/a	2/2
124.836	1.008	FIXCROSS	n/a	n/a	n/a
125.853	5.008	6_DOT_DETECTION	#PSA#	2	n/a
127.56	n/a	RESPONSE	n/a	n/a	1/2
129.664	n/a	RESPONSE	n/a	n/a	2/2
130.886	1.008	FIXCROSS	n/a	n/a	n/a
131.903	5.008	6_DOT_DETECTION	LKCKY	0	n/a
136.936	1.008	FIXCROSS	n/a	n/a	n/a
137.953	5.008	6_DOT_DETECTION	##TYK	2	n/a
139.44	n/a	RESPONSE	n/a	n/a	1/2
140.4	n/a	RESPONSE	n/a	n/a	2/2
142.986	1.008	FIXCROSS	n/a	n/a	n/a
144.003	5.008	6_DOT_DETECTION	L#MSY	1	n/a
150.545	2.008	CUE_REST	n/a	n/a	n/a
155.045	1.008	FIXCROSS	n/a	n/a	n/a
161.095	1.008	FIXCROSS	n/a	n/a	n/a
168.653	2.008	CUE_6_DOT	n/a	n/a	n/a
175.153	1.008	FIXCROSS	n/a	n/a	n/a
176.17	5.008	6_DOT_DETECTION	MEM##	2	n/a
179.384	n/a	RESPONSE	n/a	n/a	1/2
180.344	n/a	RESPONSE	n/a	n/a	2/2
181.203	1.008	FIXCROSS	n/a	n/a	n/a
182.22	5.008	6_DOT_DETECTION	##MAP	2	n/a
183.92	n/a	RESPONSE	n/a	n/a	1/2
184.76	n/a	RESPONSE	n/a	n/a	2/2
187.253	1.008	FIXCROSS	n/a	n/a	n/a
188.27	5.008	6_DOT_DETECTION	ETITU	0	n/a
193.303	1.008	FIXCROSS	n/a	n/a	n/a
194.32	5.008	6_DOT_DETECTION	BB#EU	1	n/a
196.344	n/a	RESPONSE	n/a	n/a	1/1
199.353	1.008	FIXCROSS	n/a	n/a	n/a
200.37	5.008	6_DOT_DETECTION	EASLS	0	n/a
205.403	1.008	FIXCROSS	n/a	n/a	n/a
206.42	5.008	6_DOT_DETECTION	#OKA#	2	n/a
207.8	n/a	RESPONSE	n/a	n/a	1/2
211.453	1.008	FIXCROSS	n/a	n/a	n/a
212.47	5.008	6_DOT_DETECTION	##UDA	2	n/a
213.64	n/a	RESPONSE	n/a	n/a	1/2
214.344	n/a	RESPONSE	n/a	n/a	2/2
217.503	1.008	FIXCROSS	n/a	n/a	n/a
218.52	5.008	6_DOT_DETECTION	PTEIŁ	0	n/a
225.562	2.008	CUE_REST	n/a	n/a	n/a
229.562	1.008	FIXCROSS	n/a	n/a	n/a
235.612	1.008	FIXCROSS	n/a	n/a	n/a
243.67	2.008	CUE_6_DOT	n/a	n/a	n/a
249.67	1.008	FIXCROSS	n/a	n/a	n/a
250.686	5.009	6_DOT_DETECTION	UPU#I	1	n/a
253.2	n/a	RESPONSE	n/a	n/a	1/1
255.72	1.008	FIXCROSS	n/a	n/a	n/a
256.737	5.008	6_DOT_DETECTION	PIUCD	0	n/a
258.784	n/a	RESPONSE	n/a	n/a	1/0
261.77	1.008	FIXCROSS	n/a	n/a	n/a
262.787	5.008	6_DOT_DETECTION	DIP##	2	n/a
265.984	n/a	RESPONSE	n/a	n/a	1/2
267.82	1.008	FIXCROSS	n/a	n/a	n/a
268.837	5.008	6_DOT_DETECTION	#EKS#	2	n/a
271.4	n/a	RESPONSE	n/a	n/a	1/2
273.87	1.008	FIXCROSS	n/a	n/a	n/a
274.887	5.008	6_DOT_DETECTION	AOKEB	0	n/a
279.92	1.008	FIXCROSS	n/a	n/a	n/a
280.937	5.008	6_DOT_DETECTION	KC#UT	1	n/a
283.64	n/a	RESPONSE	n/a	n/a	1/1
285.97	1.008	FIXCROSS	n/a	n/a	n/a
286.987	5.008	6_DOT_DETECTION	#BCCL	1	n/a
288.52	n/a	RESPONSE	n/a	n/a	1/1
292.02	1.008	FIXCROSS	n/a	n/a	n/a
293.037	5.008	6_DOT_DETECTION	#LIS#	2	n/a
294.024	n/a	RESPONSE	n/a	n/a	1/2
299.078	2.008	CUE_REST	n/a	n/a	n/a
305.078	1.008	FIXCROSS	n/a	n/a	n/a
311.128	1.008	FIXCROSS	n/a	n/a	n/a
318.687	2.008	CUE_6_DOT	n/a	n/a	n/a
324.187	1.008	FIXCROSS	n/a	n/a	n/a
325.204	5.008	6_DOT_DETECTION	UTIŁT	0	n/a
330.237	1.008	FIXCROSS	n/a	n/a	n/a
331.254	5.008	6_DOT_DETECTION	YBP#L	1	n/a
333.904	n/a	RESPONSE	n/a	n/a	1/1
336.287	1.008	FIXCROSS	n/a	n/a	n/a
337.303	5.008	6_DOT_DETECTION	I#AE#	2	n/a
342.337	1.008	FIXCROSS	n/a	n/a	n/a
343.354	5.008	6_DOT_DETECTION	U#UDO	1	n/a
344.944	n/a	RESPONSE	n/a	n/a	1/1
348.387	1.008	FIXCROSS	n/a	n/a	n/a
349.404	5.008	6_DOT_DETECTION	L#LAŁ	1	n/a
350.984	n/a	RESPONSE	n/a	n/a	1/1
354.437	1.008	FIXCROSS	n/a	n/a	n/a
355.454	5.008	6_DOT_DETECTION	SPA##	2	n/a
357.744	n/a	RESPONSE	n/a	n/a	1/2
360.487	1.008	FIXCROSS	n/a	n/a	n/a
361.504	5.008	6_DOT_DETECTION	#YUPA	1	n/a
363.24	n/a	RESPONSE	n/a	n/a	1/1
366.537	1.008	FIXCROSS	n/a	n/a	n/a
367.554	5.008	6_DOT_DETECTION	Y#ŁYK	1	n/a
369.12	n/a	RESPONSE	n/a	n/a	1/1
369.944	n/a	RESPONSE	n/a	n/a	2/1
373.595	2.008	CUE_REST	n/a	n/a	n/a
380.595	1.008	FIXCROSS	n/a	n/a	n/a
386.645	1.008	FIXCROSS	n/a	n/a	n/a
393.704	2.008	CUE_6_DOT	n/a	n/a	n/a
398.704	1.008	FIXCROSS	n/a	n/a	n/a
399.72	5.008	6_DOT_DETECTION	DKALL	0	n/a
404.754	1.008	FIXCROSS	n/a	n/a	n/a
405.77	5.008	6_DOT_DETECTION	#KAS#	2	n/a
407.12	n/a	RESPONSE	n/a	n/a	1/2
409.144	n/a	RESPONSE	n/a	n/a	2/2
410.804	1.008	FIXCROSS	n/a	n/a	n/a
411.82	5.009	6_DOT_DETECTION	KTO#D	1	n/a
414.12	n/a	RESPONSE	n/a	n/a	1/1
416.854	1.008	FIXCROSS	n/a	n/a	n/a
417.87	5.008	6_DOT_DETECTION	##DAM	2	n/a
419.2	n/a	RESPONSE	n/a	n/a	1/2
422.904	1.008	FIXCROSS	n/a	n/a	n/a
423.92	5.008	6_DOT_DETECTION	SYMTI	0	n/a
428.954	1.008	FIXCROSS	n/a	n/a	n/a
429.97	5.009	6_DOT_DETECTION	MUŁ##	2	n/a
432.424	n/a	RESPONSE	n/a	n/a	1/2
433.424	n/a	RESPONSE	n/a	n/a	2/2
435.004	1.008	FIXCROSS	n/a	n/a	n/a
436.02	5.008	6_DOT_DETECTION	KSSŁK	0	n/a
441.054	1.008	FIXCROSS	n/a	n/a	n/a
442.07	5.008	6_DOT_DETECTION	BUŁ#I	1	n/a
