onset	duration	trial_type	braille_stimulus	targets	response_count
2.019	2.008	CUE_REST	n/a	n/a	n/a
7.019	1.008	FIXCROSS	n/a	n/a	n/a
13.069	1.008	FIXCROSS	n/a	n/a	n/a
21.127	2.008	CUE_6_DOT	n/a	n/a	n/a
26.127	1.008	FIXCROSS	n/a	n/a	n/a
27.144	5.008	6_DOT_DETECTION	C#CEŁ	1	n/a
30.04	n/a	RESPONSE	n/a	n/a	1/1
32.177	1.008	FIXCROSS	n/a	n/a	n/a
33.194	5.008	6_DOT_DETECTION	ITŁEM	0	n/a
38.227	1.008	FIXCROSS	n/a	n/a	n/a
39.244	5.008	6_DOT_DETECTION	TEK##	2	n/a
42.2	n/a	RESPONSE	n/a	n/a	1/2
44.277	1.008	FIXCROSS	n/a	n/a	n/a
45.294	5.008	6_DOT_DETECTION	O#LAS	1	n/a
47.0	n/a	RESPONSE	n/a	n/a	1/1
50.327	1.008	FIXCROSS	n/a	n/a	n/a
51.344	5.008	6_DOT_DETECTION	KOP#M	1	n/a
53.8	n/a	RESPONSE	n/a	n/a	1/1
56.377	1.008	FIXCROSS	n/a	n/a	n/a
57.394	5.008	6_DOT_DETECTION	SB#OL	1	n/a
62.427	1.008	FIXCROSS	n/a	n/a	n/a
63.443	5.009	6_DOT_DETECTION	##KAT	2	n/a
65.144	n/a	RESPONSE	n/a	n/a	1/2
68.477	1.008	FIXCROSS	n/a	n/a	n/a
69.494	5.008	6_DOT_DETECTION	DTIDI	0	n/a
76.036	2.008	CUE_REST	n/a	n/a	n/a
82.536	1.008	FIXCROSS	n/a	n/a	n/a
88.586	1.008	FIXCROSS	n/a	n/a	n/a
95.644	2.008	CUE_6_DOT	n/a	n/a	n/a
100.644	1.008	FIXCROSS	n/a	n/a	n/a
101.66	5.008	6_DOT_DETECTION	BUT##	2	n/a
104.16	n/a	RESPONSE	n/a	n/a	1/2
106.694	1.008	FIXCROSS	n/a	n/a	n/a
107.71	5.009	6_DOT_DETECTION	APD#C	1	n/a
110.08	n/a	RESPONSE	n/a	n/a	1/1
112.744	1.008	FIXCROSS	n/a	n/a	n/a
113.76	5.009	6_DOT_DETECTION	EUBEC	0	n/a
118.794	1.008	FIXCROSS	n/a	n/a	n/a
119.811	5.008	6_DOT_DETECTION	KMŁKM	0	n/a
124.844	1.008	FIXCROSS	n/a	n/a	n/a
125.861	5.008	6_DOT_DETECTION	#PSU#	2	n/a
127.416	n/a	RESPONSE	n/a	n/a	1/2
128.896	n/a	RESPONSE	n/a	n/a	2/2
130.894	1.008	FIXCROSS	n/a	n/a	n/a
131.911	5.008	6_DOT_DETECTION	PMSKK	0	n/a
136.944	1.008	FIXCROSS	n/a	n/a	n/a
137.961	5.008	6_DOT_DETECTION	T#BUD	1	n/a
140.12	n/a	RESPONSE	n/a	n/a	1/1
142.994	1.008	FIXCROSS	n/a	n/a	n/a
144.01	5.009	6_DOT_DETECTION	#KMBŁ	1	n/a
145.4	n/a	RESPONSE	n/a	n/a	1/1
150.552	2.008	CUE_REST	n/a	n/a	n/a
155.052	1.008	FIXCROSS	n/a	n/a	n/a
161.102	1.008	FIXCROSS	n/a	n/a	n/a
168.661	2.008	CUE_6_DOT	n/a	n/a	n/a
175.161	1.008	FIXCROSS	n/a	n/a	n/a
176.177	5.008	6_DOT_DETECTION	A#ŁAP	1	n/a
177.736	n/a	RESPONSE	n/a	n/a	1/1
181.211	1.008	FIXCROSS	n/a	n/a	n/a
182.228	5.008	6_DOT_DETECTION	TYŁ##	2	n/a
184.456	n/a	RESPONSE	n/a	n/a	1/2
185.176	n/a	RESPONSE	n/a	n/a	2/2
187.261	1.008	FIXCROSS	n/a	n/a	n/a
188.278	5.008	6_DOT_DETECTION	TOK##	2	n/a
191.136	n/a	RESPONSE	n/a	n/a	1/2
193.311	1.008	FIXCROSS	n/a	n/a	n/a
194.327	5.009	6_DOT_DETECTION	DBA#C	1	n/a
196.536	n/a	RESPONSE	n/a	n/a	1/1
199.361	1.008	FIXCROSS	n/a	n/a	n/a
200.378	5.008	6_DOT_DETECTION	KTIŁŁ	0	n/a
205.411	1.008	FIXCROSS	n/a	n/a	n/a
206.428	5.008	6_DOT_DETECTION	BLCLK	0	n/a
211.461	1.008	FIXCROSS	n/a	n/a	n/a
212.478	5.008	6_DOT_DETECTION	ESY##	2	n/a
215.136	n/a	RESPONSE	n/a	n/a	1/2
215.96	n/a	RESPONSE	n/a	n/a	2/2
217.511	1.008	FIXCROSS	n/a	n/a	n/a
218.528	5.008	6_DOT_DETECTION	STO#E	1	n/a
225.569	2.008	CUE_REST	n/a	n/a	n/a
229.569	1.008	FIXCROSS	n/a	n/a	n/a
235.619	1.008	FIXCROSS	n/a	n/a	n/a
243.678	2.008	CUE_6_DOT	n/a	n/a	n/a
249.678	1.008	FIXCROSS	n/a	n/a	n/a
250.694	5.008	6_DOT_DETECTION	#ULE#	2	n/a
252.296	n/a	RESPONSE	n/a	n/a	1/2
254.056	n/a	RESPONSE	n/a	n/a	2/2
255.728	1.008	FIXCROSS	n/a	n/a	n/a
256.744	5.009	6_DOT_DETECTION	#SAD#	2	n/a
257.736	n/a	RESPONSE	n/a	n/a	1/2
259.736	n/a	RESPONSE	n/a	n/a	2/2
261.778	1.008	FIXCROSS	n/a	n/a	n/a
262.794	5.008	6_DOT_DETECTION	AŁDLK	0	n/a
267.828	1.008	FIXCROSS	n/a	n/a	n/a
268.844	5.009	6_DOT_DETECTION	##PYŁ	2	n/a
270.24	n/a	RESPONSE	n/a	n/a	1/2
271.08	n/a	RESPONSE	n/a	n/a	2/2
273.878	1.008	FIXCROSS	n/a	n/a	n/a
274.894	5.008	6_DOT_DETECTION	ŁPPTY	0	n/a
279.928	1.008	FIXCROSS	n/a	n/a	n/a
280.944	5.009	6_DOT_DETECTION	ŁY#SE	1	n/a
283.48	n/a	RESPONSE	n/a	n/a	1/1
285.978	1.008	FIXCROSS	n/a	n/a	n/a
286.994	5.008	6_DOT_DETECTION	CIKUE	0	n/a
292.028	1.008	FIXCROSS	n/a	n/a	n/a
293.044	5.008	6_DOT_DETECTION	P#ŁUY	1	n/a
297.72	n/a	RESPONSE	n/a	n/a	1/1
299.086	2.008	CUE_REST	n/a	n/a	n/a
305.086	1.008	FIXCROSS	n/a	n/a	n/a
311.136	1.008	FIXCROSS	n/a	n/a	n/a
318.695	2.008	CUE_6_DOT	n/a	n/a	n/a
