onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.013	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
7.013	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
8.029	5.008	LEXICAL_DECISION	PSEUDOWORD	TOSY	n/a	n/a
13.096	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
15.063	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
16.079	5.008	LEXICAL_DECISION	WORD	TYMI	n/a	n/a
21.136	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
23.113	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
24.129	5.008	LEXICAL_DECISION	WORD	SPIS	n/a	n/a
28.456	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
31.163	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
32.179	5.008	LEXICAL_DECISION	PSEUDOWORD	DAPIE	n/a	n/a
36.88	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
39.213	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
40.229	5.008	LEXICAL_DECISION	WORD	MIAŁ	n/a	n/a
46.576	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
49.271	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
54.271	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
55.288	5.008	6_DOT_DETECTION	NO_6-DOT	BDMTŁ	n/a	n/a
58.32	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
62.321	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
63.338	5.008	6_DOT_DETECTION	NO_6-DOT	BCŁI	n/a	n/a
66.08	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
70.371	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
71.388	5.008	6_DOT_DETECTION	6-DOT	#KCD#	n/a	n/a
73.92	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
78.421	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
79.438	5.008	6_DOT_DETECTION	6-DOT	D#E#L	n/a	n/a
81.456	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
86.471	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
87.488	5.008	6_DOT_DETECTION	NO_6-DOT	YMTKO	n/a	n/a
90.6	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
95.53	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
100.53	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
101.546	5.008	LEXICAL_DECISION	PSEUDOWORD	TYBE	n/a	n/a
105.536	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
108.58	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
109.596	5.008	LEXICAL_DECISION	PSEUDOWORD	LIET	n/a	n/a
115.48	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
116.63	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
117.646	5.008	LEXICAL_DECISION	PSEUDOWORD	ALTUM	n/a	n/a
122.24	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
124.68	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
125.696	5.008	LEXICAL_DECISION	WORD	SŁUP	n/a	n/a
130.736	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
132.73	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
133.746	5.008	LEXICAL_DECISION	WORD	KIT	n/a	n/a
138.656	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
142.288	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
146.788	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
147.805	5.008	6_DOT_DETECTION	6-DOT	#IML#	n/a	n/a
150.6	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
154.838	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
155.855	5.008	6_DOT_DETECTION	NO_6-DOT	BLPAK	n/a	n/a
159.616	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
162.888	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
163.905	5.008	6_DOT_DETECTION	6-DOT	LT##	n/a	n/a
167.04	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
170.938	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
171.955	5.008	6_DOT_DETECTION	NO_6-DOT	TCBYK	n/a	n/a
174.68	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
178.988	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
180.005	5.008	6_DOT_DETECTION	NO_6-DOT	KDB	n/a	n/a
183.336	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
188.546	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
195.046	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
196.063	5.008	LEXICAL_DECISION	WORD	TEMU	n/a	n/a
201.056	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
203.096	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
204.113	5.008	LEXICAL_DECISION	PSEUDOWORD	DET	n/a	n/a
209.56	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
211.146	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
212.163	5.008	LEXICAL_DECISION	WORD	SKOK	n/a	n/a
217.936	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
219.196	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
220.213	5.008	LEXICAL_DECISION	WORD	UKŁAD	n/a	n/a
