onset	duration	trial_type	braille_stimulus	targets	response_count
2.016	2.008	CUE_REST	n/a	n/a	n/a
7.016	1.008	FIXCROSS	n/a	n/a	n/a
13.066	1.008	FIXCROSS	n/a	n/a	n/a
21.124	2.008	CUE_6_DOT	n/a	n/a	n/a
26.124	1.008	FIXCROSS	n/a	n/a	n/a
27.141	5.008	6_DOT_DETECTION	ETMMP	0	n/a
32.174	1.008	FIXCROSS	n/a	n/a	n/a
33.19	5.009	6_DOT_DETECTION	#MAM#	2	n/a
34.024	n/a	RESPONSE	n/a	n/a	1/2
36.48	n/a	RESPONSE	n/a	n/a	2/2
38.224	1.008	FIXCROSS	n/a	n/a	n/a
39.24	5.009	6_DOT_DETECTION	#MUEI	1	n/a
40.0	n/a	RESPONSE	n/a	n/a	1/1
44.274	1.008	FIXCROSS	n/a	n/a	n/a
45.291	5.008	6_DOT_DETECTION	#ODY#	2	n/a
45.944	n/a	RESPONSE	n/a	n/a	1/2
48.344	n/a	RESPONSE	n/a	n/a	2/2
48.8	n/a	RESPONSE	n/a	n/a	3/2
50.324	1.008	FIXCROSS	n/a	n/a	n/a
51.341	5.008	6_DOT_DETECTION	L#OPP	1	n/a
52.584	n/a	RESPONSE	n/a	n/a	1/1
56.374	1.008	FIXCROSS	n/a	n/a	n/a
57.391	5.008	6_DOT_DETECTION	EESLŁ	0	n/a
62.424	1.008	FIXCROSS	n/a	n/a	n/a
63.441	5.008	6_DOT_DETECTION	TLE#A	1	n/a
65.16	n/a	RESPONSE	n/a	n/a	1/1
68.474	1.008	FIXCROSS	n/a	n/a	n/a
69.491	5.009	6_DOT_DETECTION	MIT##	2	n/a
71.24	n/a	RESPONSE	n/a	n/a	1/2
72.144	n/a	RESPONSE	n/a	n/a	2/2
76.033	2.008	CUE_REST	n/a	n/a	n/a
82.533	1.008	FIXCROSS	n/a	n/a	n/a
88.583	1.008	FIXCROSS	n/a	n/a	n/a
95.641	2.008	CUE_6_DOT	n/a	n/a	n/a
100.641	1.008	FIXCROSS	n/a	n/a	n/a
101.658	5.008	6_DOT_DETECTION	O#CLC	1	n/a
102.944	n/a	RESPONSE	n/a	n/a	1/1
106.691	1.008	FIXCROSS	n/a	n/a	n/a
107.708	5.008	6_DOT_DETECTION	CPCPO	0	n/a
112.741	1.008	FIXCROSS	n/a	n/a	n/a
113.757	5.009	6_DOT_DETECTION	CDYCS	0	n/a
118.791	1.008	FIXCROSS	n/a	n/a	n/a
119.808	5.008	6_DOT_DETECTION	#MAT#	2	n/a
120.6	n/a	RESPONSE	n/a	n/a	1/2
122.544	n/a	RESPONSE	n/a	n/a	2/2
124.841	1.008	FIXCROSS	n/a	n/a	n/a
125.857	5.008	6_DOT_DETECTION	ASA#S	1	n/a
127.624	n/a	RESPONSE	n/a	n/a	1/1
