onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.083	CUE_START	n/a	n/a	n/a	n/a	n/a
14.084	7.76	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.843	6.315	CUE_LISTEN	M1	1	n/a	n/a	n/a
28.159	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.917	6.325	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
37.388	n/a	RESPONSE	M1	1	19	G4	press
37.927	n/a	RESPONSE	M1	1	19	G4	release
38.298	n/a	RESPONSE	M1	1	19	G4	press
38.979	n/a	RESPONSE	M1	1	16	E4	press
39.233	n/a	RESPONSE	M1	1	19	G4	release
39.354	n/a	RESPONSE	M1	1	16	E4	release
39.667	n/a	RESPONSE	M1	1	16	E4	press
40.243	n/a	RESPONSE	M1	1	17	F4	press
40.617	n/a	RESPONSE	M1	1	16	E4	release
40.789	n/a	RESPONSE	M1	1	14	D4	press
41.19	n/a	RESPONSE	M1	1	14	D4	release
41.432	n/a	RESPONSE	M1	1	14	D4	press
42.093	n/a	RESPONSE	M1	1	12	C4	press
42.242	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
42.484	n/a	RESPONSE	M1	1	17	F4	release
42.717	n/a	RESPONSE	M1	1	16	E4	press
42.998	n/a	RESPONSE	M1	1	12	C4	release
43.338	n/a	RESPONSE	M1	1	19	G4	press
43.539	n/a	RESPONSE	M1	1	17	F4	press
43.922	n/a	RESPONSE	M1	1	19	G4	release
43.942	n/a	RESPONSE	M1	1	17	F4	release
43.964	n/a	RESPONSE	M1	1	16	E4	release
43.974	n/a	RESPONSE	M1	1	14	D4	release
50.001	6.317	CUE_LISTEN	M1	2	n/a	n/a	n/a
56.317	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.076	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	2	n/a	n/a	n/a
64.833	n/a	RESPONSE	M1	2	19	G4	press
65.724	n/a	RESPONSE	M1	2	16	E4	press
66.115	n/a	RESPONSE	M1	2	16	E4	release
66.437	n/a	RESPONSE	M1	2	16	E4	press
66.688	n/a	RESPONSE	M1	2	19	G4	release
67.054	n/a	RESPONSE	M1	2	17	F4	press
67.435	n/a	RESPONSE	M1	2	16	E4	release
67.537	n/a	RESPONSE	M1	2	17	F4	release
67.905	n/a	RESPONSE	M1	2	17	F4	press
68.432	n/a	RESPONSE	M1	2	17	F4	release
68.629	n/a	RESPONSE	M1	2	17	F4	press
68.74	n/a	RESPONSE	M1	2	16	E4	press
69.083	n/a	RESPONSE	M1	2	16	E4	release
69.369	n/a	RESPONSE	M1	2	14	D4	press
69.828	n/a	RESPONSE	M1	2	14	D4	release
69.983	n/a	RESPONSE	M1	2	14	D4	press
70.392	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
70.653	n/a	RESPONSE	M1	2	12	C4	press
71.254	n/a	RESPONSE	M1	2	16	E4	press
71.506	n/a	RESPONSE	M1	2	12	C4	release
71.808	n/a	RESPONSE	M1	2	12	C4	press
72.409	n/a	RESPONSE	M1	2	12	C4	release
72.439	n/a	RESPONSE	M1	2	16	E4	release
72.48	n/a	RESPONSE	M1	2	14	D4	release
72.562	n/a	RESPONSE	M1	2	17	F4	release
78.151	6.325	CUE_LISTEN	M2	1	n/a	n/a	n/a
84.476	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
92.234	6.317	CUE_PLAYBACK_BOTH_HANDS	M2	1	n/a	n/a	n/a
94.327	n/a	RESPONSE	M2	1	07	G3	press
94.448	n/a	RESPONSE	M2	1	21	A4	press
94.489	n/a	RESPONSE	M2	1	00	C3	press
95.09	n/a	RESPONSE	M2	1	21	A4	release
95.192	n/a	RESPONSE	M2	1	00	C3	release
95.483	n/a	RESPONSE	M2	1	21	A4	press
95.485	n/a	RESPONSE	M2	1	00	C3	press
96.267	n/a	RESPONSE	M2	1	21	A4	release
96.497	n/a	RESPONSE	M2	1	00	C3	release
97.604	n/a	RESPONSE	M2	1	16	E4	press
98.213	n/a	RESPONSE	M2	1	16	E4	release
98.551	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
98.609	n/a	RESPONSE	M2	1	21	A4	press
98.652	n/a	RESPONSE	M2	1	00	C3	press
99.209	n/a	RESPONSE	M2	1	21	A4	release
99.457	n/a	RESPONSE	M2	1	16	E4	press
100.01	n/a	RESPONSE	M2	1	16	E4	release
100.485	n/a	RESPONSE	M2	1	16	E4	press
101.007	n/a	RESPONSE	M2	1	00	C3	release
101.668	n/a	RESPONSE	M2	1	14	D4	press
101.722	n/a	RESPONSE	M2	1	16	E4	release
103.13	n/a	RESPONSE	M2	1	12	C4	press
103.812	n/a	RESPONSE	M2	1	14	D4	release
103.913	n/a	RESPONSE	M2	1	12	C4	release
104.124	n/a	RESPONSE	M2	1	12	C4	press
104.155	n/a	RESPONSE	M2	1	00	C3	press
104.319	n/a	RESPONSE	M2	1	14	D4	press
104.648	n/a	RESPONSE	M2	1	00	C3	release
104.819	n/a	RESPONSE	M2	1	12	C4	release
104.85	n/a	RESPONSE	M2	1	14	D4	release
