onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.016	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
7.016	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
8.033	5.008	LEXICAL_DECISION	PSEUDOWORD	SEMA	n/a	n/a
14.4	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
15.066	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
16.083	5.008	LEXICAL_DECISION	WORD	TYPU	n/a	n/a
22.576	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
23.116	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
24.133	5.008	LEXICAL_DECISION	WORD	STEK	n/a	n/a
30.656	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
31.166	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
32.183	5.008	LEXICAL_DECISION	PSEUDOWORD	LIŁCU	n/a	n/a
38.68	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
39.216	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
40.233	5.008	LEXICAL_DECISION	WORD	TOPI	n/a	n/a
46.16	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
49.275	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
54.275	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
55.291	5.008	6_DOT_DETECTION	NO_6-DOT	KŁMLK	n/a	n/a
59.16	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
62.325	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
63.341	5.008	6_DOT_DETECTION	NO_6-DOT	PŁKL	n/a	n/a
66.936	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
70.375	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
71.391	5.008	6_DOT_DETECTION	6-DOT	#M#ŁS	n/a	n/a
74.856	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
78.425	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
79.441	5.008	6_DOT_DETECTION	6-DOT	KB##	n/a	n/a
82.936	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
86.475	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
87.491	5.008	6_DOT_DETECTION	NO_6-DOT	TKLKŁ	n/a	n/a
91.456	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
95.533	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
100.533	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
101.549	5.009	LEXICAL_DECISION	PSEUDOWORD	BYLU	n/a	n/a
