onset	duration	trial_type	braille_stimulus	targets	response_count
2.013	2.008	CUE_REST	n/a	n/a	n/a
7.013	1.008	FIXCROSS	n/a	n/a	n/a
13.063	1.008	FIXCROSS	n/a	n/a	n/a
21.121	2.008	CUE_6_DOT	n/a	n/a	n/a
26.121	1.008	FIXCROSS	n/a	n/a	n/a
27.138	5.008	6_DOT_DETECTION	USLLM	0	n/a
32.171	1.008	FIXCROSS	n/a	n/a	n/a
33.188	5.008	6_DOT_DETECTION	BAŁ#Ł	1	n/a
35.736	n/a	RESPONSE	n/a	n/a	1/1
38.221	1.008	FIXCROSS	n/a	n/a	n/a
39.238	5.008	6_DOT_DETECTION	#IŁPM	1	n/a
42.856	n/a	RESPONSE	n/a	n/a	1/1
44.271	1.008	FIXCROSS	n/a	n/a	n/a
45.288	5.008	6_DOT_DETECTION	BAT##	2	n/a
48.576	n/a	RESPONSE	n/a	n/a	1/2
50.321	1.008	FIXCROSS	n/a	n/a	n/a
51.338	5.008	6_DOT_DETECTION	LACIC	0	n/a
56.371	1.008	FIXCROSS	n/a	n/a	n/a
57.388	5.008	6_DOT_DETECTION	I#YUK	1	n/a
58.96	n/a	RESPONSE	n/a	n/a	1/1
62.421	1.008	FIXCROSS	n/a	n/a	n/a
63.438	5.008	6_DOT_DETECTION	IDY#K	1	n/a
65.76	n/a	RESPONSE	n/a	n/a	1/1
68.471	1.008	FIXCROSS	n/a	n/a	n/a
69.488	5.008	6_DOT_DETECTION	I#TUL	1	n/a
71.296	n/a	RESPONSE	n/a	n/a	1/1
76.03	2.008	CUE_REST	n/a	n/a	n/a
82.53	1.008	FIXCROSS	n/a	n/a	n/a
88.58	1.008	FIXCROSS	n/a	n/a	n/a
95.638	2.008	CUE_6_DOT	n/a	n/a	n/a
100.638	1.008	FIXCROSS	n/a	n/a	n/a
101.655	5.008	6_DOT_DETECTION	#CYK#	2	n/a
103.736	n/a	RESPONSE	n/a	n/a	1/2
106.16	n/a	RESPONSE	n/a	n/a	2/2
106.688	1.008	FIXCROSS	n/a	n/a	n/a
107.705	5.008	6_DOT_DETECTION	BOI##	2	n/a
110.216	n/a	RESPONSE	n/a	n/a	1/2
112.32	n/a	RESPONSE	n/a	n/a	2/2
112.738	1.008	FIXCROSS	n/a	n/a	n/a
113.755	5.008	6_DOT_DETECTION	PM#LA	1	n/a
115.64	n/a	RESPONSE	n/a	n/a	1/1
118.788	1.008	FIXCROSS	n/a	n/a	n/a
119.805	5.008	6_DOT_DETECTION	O#KUP	1	n/a
121.456	n/a	RESPONSE	n/a	n/a	1/1
124.838	1.008	FIXCROSS	n/a	n/a	n/a
125.855	5.008	6_DOT_DETECTION	#PSY#	2	n/a
127.136	n/a	RESPONSE	n/a	n/a	1/2
129.296	n/a	RESPONSE	n/a	n/a	2/2
130.888	1.008	FIXCROSS	n/a	n/a	n/a
131.905	5.008	6_DOT_DETECTION	IE##T	2	n/a
133.84	n/a	RESPONSE	n/a	n/a	1/2
134.936	n/a	RESPONSE	n/a	n/a	2/2
136.938	1.008	FIXCROSS	n/a	n/a	n/a
137.955	5.008	6_DOT_DETECTION	##ŁAT	2	n/a
139.64	n/a	RESPONSE	n/a	n/a	1/2
141.2	n/a	RESPONSE	n/a	n/a	2/2
142.988	1.008	FIXCROSS	n/a	n/a	n/a
144.005	5.008	6_DOT_DETECTION	IEYYŁ	0	n/a
150.546	2.008	CUE_REST	n/a	n/a	n/a
155.046	1.008	FIXCROSS	n/a	n/a	n/a
161.096	1.008	FIXCROSS	n/a	n/a	n/a
168.655	2.008	CUE_6_DOT	n/a	n/a	n/a
175.155	1.008	FIXCROSS	n/a	n/a	n/a
