onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.089	CUE_START	n/a	n/a	n/a	n/a	n/a
14.089	7.759	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.849	6.316	CUE_LISTEN	M1	1	n/a	n/a	n/a
28.164	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.923	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
42.239	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
49.997	6.317	CUE_LISTEN	        M1	2	n/a	n/a	n/a
56.314	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.073	6.325	CUE_PLAYBACK_RIGHT_HAND	        M1	2	n/a	n/a	n/a
70.397	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
78.156	6.317	CUE_LISTEN	        M7	1	n/a	n/a	n/a
84.473	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
92.231	6.325	CUE_PLAYBACK_BOTH_HANDS	        M7	1	n/a	n/a	n/a
98.556	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
106.314	6.317	CUE_LISTEN	        M7	2	n/a	n/a	n/a
112.631	7.759	FIXCROSS	n/a	n/a	n/a	n/a	n/a
120.389	6.317	CUE_PLAYBACK_BOTH_HANDS	        M7	2	n/a	n/a	n/a
126.706	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
134.464	6.325	CUE_LISTEN	        M5	1	n/a	n/a	n/a
140.789	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
148.548	6.317	CUE_PLAYBACK_BOTH_HANDS	        M5	1	n/a	n/a	n/a
154.864	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
162.623	6.317	CUE_LISTEN	        M5	2	n/a	n/a	n/a
168.939	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
176.698	6.325	CUE_PLAYBACK_BOTH_HANDS	        M5	2	n/a	n/a	n/a
183.023	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
190.781	6.317	CUE_LISTEN	        M3	1	n/a	n/a	n/a
197.098	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
204.856	6.317	CUE_PLAYBACK_RIGHT_HAND	        M3	1	n/a	n/a	n/a
211.173	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
218.931	6.325	CUE_LISTEN	        M3	2	n/a	n/a	n/a
225.256	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
233.015	6.317	CUE_PLAYBACK_RIGHT_HAND	        M3	2	n/a	n/a	n/a
239.331	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
247.09	6.317	CUE_LISTEN	        M6	1	n/a	n/a	n/a
253.406	7.759	FIXCROSS	n/a	n/a	n/a	n/a	n/a
261.165	6.325	CUE_PLAYBACK_RIGHT_HAND	        M6	1	n/a	n/a	n/a
267.49	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
275.248	6.317	CUE_LISTEN	        M6	2	n/a	n/a	n/a
281.565	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
289.323	6.317	CUE_PLAYBACK_RIGHT_HAND	        M6	2	n/a	n/a	n/a
295.64	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
303.398	6.325	CUE_LISTEN	        M2	1	n/a	n/a	n/a
309.723	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
317.481	6.317	CUE_PLAYBACK_BOTH_HANDS	        M2	1	n/a	n/a	n/a
323.798	7.767	FIXCROSS	n/a	n/a	n/a	n/a	n/a
331.565	6.317	CUE_LISTEN	        M2	2	n/a	n/a	n/a
337.881	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
345.64	6.317	CUE_PLAYBACK_BOTH_HANDS	        M2	2	n/a	n/a	n/a
351.956	7.759	FIXCROSS	n/a	n/a	n/a	n/a	n/a
359.715	6.317	CUE_LISTEN	        M8	1	n/a	n/a	n/a
366.031	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
373.79	6.325	CUE_PLAYBACK_BOTH_HANDS	        M8	1	n/a	n/a	n/a
380.115	7.759	FIXCROSS	n/a	n/a	n/a	n/a	n/a
387.873	6.317	CUE_LISTEN	        M8	2	n/a	n/a	n/a
394.19	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
401.948	6.317	CUE_PLAYBACK_BOTH_HANDS	        M8	2	n/a	n/a	n/a
408.265	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
416.023	6.325	CUE_LISTEN	        M4	1	n/a	n/a	n/a
422.348	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
430.107	6.317	CUE_PLAYBACK_RIGHT_HAND	        M4	1	n/a	n/a	n/a
436.423	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
444.182	6.317	CUE_LISTEN	        M4	2	n/a	n/a	n/a
450.498	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
458.257	6.325	CUE_PLAYBACK_RIGHT_HAND	        M4	2	n/a	n/a	n/a
464.582	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
472.34	6.317	CUE_LISTEN	        M3	1	n/a	n/a	n/a
478.657	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
486.415	6.317	CUE_PLAYBACK_RIGHT_HAND	        M3	1	n/a	n/a	n/a
492.732	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
500.49	6.325	CUE_LISTEN	        M3	2	n/a	n/a	n/a
506.815	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
514.574	6.317	CUE_PLAYBACK_RIGHT_HAND	        M3	2	n/a	n/a	n/a
520.89	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
528.648	6.317	CUE_LISTEN	        M5	1	n/a	n/a	n/a
534.965	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
542.724	6.325	CUE_PLAYBACK_BOTH_HANDS	        M5	1	n/a	n/a	n/a
549.049	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
556.807	6.317	CUE_LISTEN	        M5	2	n/a	n/a	n/a
563.124	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
570.882	6.325	CUE_PLAYBACK_BOTH_HANDS	        M5	2	n/a	n/a	n/a
577.207	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
584.965	6.317	CUE_LISTEN	        M1	1	n/a	n/a	n/a
591.282	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
599.04	6.317	CUE_PLAYBACK_RIGHT_HAND	        M1	1	n/a	n/a	n/a
605.357	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
613.115	6.325	CUE_LISTEN	        M1	2	n/a	n/a	n/a
619.44	7.759	FIXCROSS	n/a	n/a	n/a	n/a	n/a
627.199	6.317	CUE_PLAYBACK_RIGHT_HAND	        M1	2	n/a	n/a	n/a
633.515	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
641.274	6.317	CUE_LISTEN	        M7	1	n/a	n/a	n/a
647.59	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
655.349	6.325	CUE_PLAYBACK_BOTH_HANDS	        M7	1	n/a	n/a	n/a
661.674	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
669.432	6.325	CUE_LISTEN	        M7	2	n/a	n/a	n/a
675.757	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
683.516	6.308	CUE_PLAYBACK_BOTH_HANDS	        M7	2	n/a	n/a	n/a
689.824	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
697.582	6.325	CUE_LISTEN	        M4	1	n/a	n/a	n/a
703.907	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
