onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.084	CUE_START	n/a	n/a	n/a	n/a	n/a
14.084	7.76	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.844	6.316	CUE_LISTEN	M4	1	n/a	n/a	n/a
28.16	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.918	6.325	CUE_PLAYBACK_BOTH_HANDS	M4	1	n/a	n/a	n/a
39.379	n/a	RESPONSE	M4	1	04	E3	press
39.382	n/a	RESPONSE	M4	1	07	G3	press
39.546	n/a	RESPONSE	M4	1	07	G3	release
39.634	n/a	RESPONSE	M4	1	07	G3	press
39.638	n/a	RESPONSE	M4	1	00	C3	press
39.657	n/a	RESPONSE	M4	1	12	C4	press
40.372	n/a	RESPONSE	M4	1	17	F4	press
40.679	n/a	RESPONSE	M4	1	12	C4	release
40.821	n/a	RESPONSE	M4	1	21	A4	press
40.932	n/a	RESPONSE	M4	1	17	F4	release
41.113	n/a	RESPONSE	M4	1	19	G4	press
41.354	n/a	RESPONSE	M4	1	17	F4	press
41.386	n/a	RESPONSE	M4	1	21	A4	release
41.459	n/a	RESPONSE	M4	1	16	E4	press
41.528	n/a	RESPONSE	M4	1	19	G4	release
41.56	n/a	RESPONSE	M4	1	17	F4	release
41.801	n/a	RESPONSE	M4	1	17	F4	press
41.902	n/a	RESPONSE	M4	1	16	E4	release
42.163	n/a	RESPONSE	M4	1	17	F4	release
42.174	n/a	RESPONSE	M4	1	07	G3	release
42.216	n/a	RESPONSE	M4	1	00	C3	release
42.227	n/a	RESPONSE	M4	1	04	E3	release
42.243	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
42.338	n/a	RESPONSE	M4	1	12	C4	press
42.341	n/a	RESPONSE	M4	1	07	G3	press
42.351	n/a	RESPONSE	M4	1	00	C3	press
42.353	n/a	RESPONSE	M4	1	04	E3	press
42.654	n/a	RESPONSE	M4	1	17	F4	press
42.974	n/a	RESPONSE	M4	1	12	C4	release
43.016	n/a	RESPONSE	M4	1	21	A4	press
43.167	n/a	RESPONSE	M4	1	17	F4	release
43.318	n/a	RESPONSE	M4	1	19	G4	press
43.611	n/a	RESPONSE	M4	1	17	F4	press
43.671	n/a	RESPONSE	M4	1	21	A4	release
