onset	duration	trial_type	braille_stimulus	targets	response_count
2.016	2.008	CUE_REST	n/a	n/a	n/a
7.016	1.008	FIXCROSS	n/a	n/a	n/a
13.066	1.008	FIXCROSS	n/a	n/a	n/a
21.125	2.008	CUE_6_DOT	n/a	n/a	n/a
26.125	1.008	FIXCROSS	n/a	n/a	n/a
27.142	5.008	6_DOT_DETECTION	C#CEŁ	1	n/a
28.88	n/a	RESPONSE	n/a	n/a	1/1
32.175	1.008	FIXCROSS	n/a	n/a	n/a
33.192	5.008	6_DOT_DETECTION	ITŁEM	0	n/a
36.424	n/a	RESPONSE	n/a	n/a	1/0
38.225	1.008	FIXCROSS	n/a	n/a	n/a
39.242	5.008	6_DOT_DETECTION	TEK##	2	n/a
41.92	n/a	RESPONSE	n/a	n/a	1/2
42.88	n/a	RESPONSE	n/a	n/a	2/2
44.275	1.008	FIXCROSS	n/a	n/a	n/a
45.291	5.009	6_DOT_DETECTION	O#LAS	1	n/a
47.184	n/a	RESPONSE	n/a	n/a	1/1
50.325	1.008	FIXCROSS	n/a	n/a	n/a
51.341	5.009	6_DOT_DETECTION	KOP#M	1	n/a
54.44	n/a	RESPONSE	n/a	n/a	1/1
56.375	1.008	FIXCROSS	n/a	n/a	n/a
57.391	5.009	6_DOT_DETECTION	SB#OL	1	n/a
60.104	n/a	RESPONSE	n/a	n/a	1/1
62.425	1.008	FIXCROSS	n/a	n/a	n/a
63.442	5.008	6_DOT_DETECTION	##KAT	2	n/a
64.76	n/a	RESPONSE	n/a	n/a	1/2
65.624	n/a	RESPONSE	n/a	n/a	2/2
68.475	1.008	FIXCROSS	n/a	n/a	n/a
69.492	5.008	6_DOT_DETECTION	DTIDI	0	n/a
76.033	2.008	CUE_REST	n/a	n/a	n/a
82.533	1.008	FIXCROSS	n/a	n/a	n/a
88.583	1.008	FIXCROSS	n/a	n/a	n/a
95.642	2.008	CUE_6_DOT	n/a	n/a	n/a
100.642	1.008	FIXCROSS	n/a	n/a	n/a
101.658	5.008	6_DOT_DETECTION	BUT##	2	n/a
104.76	n/a	RESPONSE	n/a	n/a	1/2
105.544	n/a	RESPONSE	n/a	n/a	2/2
106.692	1.008	FIXCROSS	n/a	n/a	n/a
107.708	5.009	6_DOT_DETECTION	APD#C	1	n/a
110.704	n/a	RESPONSE	n/a	n/a	1/1
112.742	1.008	FIXCROSS	n/a	n/a	n/a
113.758	5.008	6_DOT_DETECTION	EUBEC	0	n/a
118.792	1.008	FIXCROSS	n/a	n/a	n/a
119.808	5.008	6_DOT_DETECTION	KMŁKM	0	n/a
124.842	1.008	FIXCROSS	n/a	n/a	n/a
125.858	5.008	6_DOT_DETECTION	#PSU#	2	n/a
127.584	n/a	RESPONSE	n/a	n/a	1/2
128.32	n/a	RESPONSE	n/a	n/a	2/2
