onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.011	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
7.011	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
8.028	5.008	LEXICAL_DECISION	PSEUDOWORD	SEMA	n/a	n/a
13.8	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
15.061	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
16.078	5.008	LEXICAL_DECISION	WORD	TYPU	n/a	n/a
21.64	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
23.111	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
24.127	5.008	LEXICAL_DECISION	WORD	STEK	n/a	n/a
28.656	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
31.16	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
32.178	5.008	LEXICAL_DECISION	PSEUDOWORD	LIŁCU	n/a	n/a
38.096	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
39.21	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
40.228	5.008	LEXICAL_DECISION	WORD	TOPI	n/a	n/a
46.68	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
49.269	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
54.269	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
55.285	5.009	6_DOT_DETECTION	NO_6-DOT	KŁMLK	n/a	n/a
58.44	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
62.319	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
63.336	5.008	6_DOT_DETECTION	NO_6-DOT	PŁKL	n/a	n/a
65.84	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
70.369	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
71.386	5.008	6_DOT_DETECTION	6-DOT	#M#ŁS	n/a	n/a
73.8	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
78.419	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
79.436	5.008	6_DOT_DETECTION	6-DOT	KB##	n/a	n/a
82.496	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
86.469	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
87.486	5.008	6_DOT_DETECTION	NO_6-DOT	TKLKŁ	n/a	n/a
90.576	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
95.528	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
