onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.088	CUE_START	n/a	n/a	n/a	n/a	n/a
14.088	7.76	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.848	6.324	CUE_LISTEN	M1	1	n/a	n/a	n/a
28.172	7.759	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.93	6.308	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
36.472	n/a	RESPONSE	M1	1	19	G4	press
37.051	n/a	RESPONSE	M1	1	19	G4	release
37.068	n/a	RESPONSE	M1	1	16	E4	press
37.456	n/a	RESPONSE	M1	1	16	E4	release
37.623	n/a	RESPONSE	M1	1	16	E4	press
38.144	n/a	RESPONSE	M1	1	16	E4	release
38.191	n/a	RESPONSE	M1	1	17	F4	press
38.732	n/a	RESPONSE	M1	1	14	D4	press
38.773	n/a	RESPONSE	M1	1	17	F4	release
39.644	n/a	RESPONSE	M1	1	14	D4	release
39.846	n/a	RESPONSE	M1	1	14	D4	press
40.207	n/a	RESPONSE	M1	1	14	D4	release
40.428	n/a	RESPONSE	M1	1	12	C4	press
40.689	n/a	RESPONSE	M1	1	12	C4	release
40.762	n/a	RESPONSE	M1	1	16	E4	press
40.982	n/a	RESPONSE	M1	1	16	E4	release
41.053	n/a	RESPONSE	M1	1	19	G4	press
41.928	n/a	RESPONSE	M1	1	19	G4	release
42.238	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
49.997	6.325	CUE_LISTEN	M1	2	n/a	n/a	n/a
56.322	7.759	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.08	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	2	n/a	n/a	n/a
64.856	n/a	RESPONSE	M1	2	19	G4	press
65.387	n/a	RESPONSE	M1	2	16	E4	press
65.424	n/a	RESPONSE	M1	2	19	G4	release
66.232	n/a	RESPONSE	M1	2	16	E4	release
66.398	n/a	RESPONSE	M1	2	16	E4	press
66.801	n/a	RESPONSE	M1	2	16	E4	release
66.999	n/a	RESPONSE	M1	2	17	F4	press
67.543	n/a	RESPONSE	M1	2	17	F4	release
67.568	n/a	RESPONSE	M1	2	14	D4	press
67.891	n/a	RESPONSE	M1	2	14	D4	release
68.117	n/a	RESPONSE	M1	2	14	D4	press
68.414	n/a	RESPONSE	M1	2	14	D4	release
68.666	n/a	RESPONSE	M1	2	12	C4	press
68.877	n/a	RESPONSE	M1	2	12	C4	release
68.998	n/a	RESPONSE	M1	2	16	E4	press
69.309	n/a	RESPONSE	M1	2	16	E4	release
69.312	n/a	RESPONSE	M1	2	12	C4	press
69.752	n/a	RESPONSE	M1	2	12	C4	release
70.397	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
78.155	6.317	CUE_LISTEN	M1	1	n/a	n/a	n/a
84.472	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
92.23	6.325	CUE_PLAYBACK_BOTH_HANDS	M1	1	n/a	n/a	n/a
92.809	n/a	RESPONSE	M1	1	07	G3	press
92.812	n/a	RESPONSE	M1	1	19	G4	press
93.394	n/a	RESPONSE	M1	1	07	G3	release
93.453	n/a	RESPONSE	M1	1	19	G4	release
93.484	n/a	RESPONSE	M1	1	04	E3	press
93.496	n/a	RESPONSE	M1	1	16	E4	press
93.867	n/a	RESPONSE	M1	1	16	E4	release
93.878	n/a	RESPONSE	M1	1	04	E3	release
94.119	n/a	RESPONSE	M1	1	04	E3	press
94.151	n/a	RESPONSE	M1	1	16	E4	press
94.653	n/a	RESPONSE	M1	1	16	E4	release
94.734	n/a	RESPONSE	M1	1	04	E3	release
94.802	n/a	RESPONSE	M1	1	05	F3	press
94.82	n/a	RESPONSE	M1	1	17	F4	press
95.408	n/a	RESPONSE	M1	1	17	F4	release
95.417	n/a	RESPONSE	M1	1	05	F3	release
95.501	n/a	RESPONSE	M1	1	02	D3	press
95.51	n/a	RESPONSE	M1	1	14	D4	press
95.912	n/a	RESPONSE	M1	1	14	D4	release
95.968	n/a	RESPONSE	M1	1	02	D3	release
96.198	n/a	RESPONSE	M1	1	14	D4	press
96.214	n/a	RESPONSE	M1	1	02	D3	press
96.571	n/a	RESPONSE	M1	1	02	D3	release
96.576	n/a	RESPONSE	M1	1	14	D4	release
96.743	n/a	RESPONSE	M1	1	00	C3	press
96.774	n/a	RESPONSE	M1	1	12	C4	press
97.007	n/a	RESPONSE	M1	1	12	C4	release
97.098	n/a	RESPONSE	M1	1	04	E3	press
97.113	n/a	RESPONSE	M1	1	00	C3	release
97.128	n/a	RESPONSE	M1	1	16	E4	press
97.334	n/a	RESPONSE	M1	1	16	E4	release
97.427	n/a	RESPONSE	M1	1	04	E3	release
97.468	n/a	RESPONSE	M1	1	00	C3	press
97.481	n/a	RESPONSE	M1	1	12	C4	press
97.803	n/a	RESPONSE	M1	1	00	C3	release
97.834	n/a	RESPONSE	M1	1	12	C4	release
98.15	n/a	RESPONSE	M1	1	00	C3	press
98.198	n/a	RESPONSE	M1	1	12	C4	press
98.47	n/a	RESPONSE	M1	1	16	E4	press
98.481	n/a	RESPONSE	M1	1	12	C4	release
98.502	n/a	RESPONSE	M1	1	04	E3	press
98.555	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
98.633	n/a	RESPONSE	M1	1	00	C3	release
98.696	n/a	RESPONSE	M1	1	16	E4	release
98.717	n/a	RESPONSE	M1	1	04	E3	release
98.857	n/a	RESPONSE	M1	1	07	G3	press
98.928	n/a	RESPONSE	M1	1	19	G4	press
99.041	n/a	RESPONSE	M1	1	19	G4	release
99.172	n/a	RESPONSE	M1	1	07	G3	release
106.314	6.317	CUE_LISTEN	M1	2	n/a	n/a	n/a
112.63	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
120.389	6.317	CUE_PLAYBACK_BOTH_HANDS	M1	2	n/a	n/a	n/a
120.854	n/a	RESPONSE	M1	2	19	G4	press
120.866	n/a	RESPONSE	M1	2	07	G3	press
121.328	n/a	RESPONSE	M1	2	07	G3	release
121.401	n/a	RESPONSE	M1	2	19	G4	release
121.46	n/a	RESPONSE	M1	2	04	E3	press
121.481	n/a	RESPONSE	M1	2	16	E4	press
121.803	n/a	RESPONSE	M1	2	16	E4	release
121.974	n/a	RESPONSE	M1	2	04	E3	release
122.046	n/a	RESPONSE	M1	2	04	E3	press
122.077	n/a	RESPONSE	M1	2	16	E4	press
122.458	n/a	RESPONSE	M1	2	16	E4	release
122.56	n/a	RESPONSE	M1	2	04	E3	release
122.571	n/a	RESPONSE	M1	2	05	F3	press
122.592	n/a	RESPONSE	M1	2	17	F4	press
123.013	n/a	RESPONSE	M1	2	17	F4	release
123.094	n/a	RESPONSE	M1	2	05	F3	release
123.167	n/a	RESPONSE	M1	2	14	D4	press
123.187	n/a	RESPONSE	M1	2	02	D3	press
123.538	n/a	RESPONSE	M1	2	14	D4	release
123.59	n/a	RESPONSE	M1	2	02	D3	release
123.771	n/a	RESPONSE	M1	2	02	D3	press
123.782	n/a	RESPONSE	M1	2	14	D4	press
124.073	n/a	RESPONSE	M1	2	14	D4	release
124.144	n/a	RESPONSE	M1	2	02	D3	release
124.286	n/a	RESPONSE	M1	2	00	C3	press
124.307	n/a	RESPONSE	M1	2	12	C4	press
124.531	n/a	RESPONSE	M1	2	12	C4	release
124.65	n/a	RESPONSE	M1	2	04	E3	press
124.671	n/a	RESPONSE	M1	2	00	C3	release
124.677	n/a	RESPONSE	M1	2	16	E4	press
124.874	n/a	RESPONSE	M1	2	16	E4	release
124.978	n/a	RESPONSE	M1	2	04	E3	release
125.014	n/a	RESPONSE	M1	2	00	C3	press
125.05	n/a	RESPONSE	M1	2	12	C4	press
125.707	n/a	RESPONSE	M1	2	12	C4	release
125.753	n/a	RESPONSE	M1	2	00	C3	release
126.705	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
134.464	6.325	CUE_LISTEN	M1	1	n/a	n/a	n/a
140.789	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
148.547	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
149.038	n/a	RESPONSE	M1	1	19	G4	press
149.54	n/a	RESPONSE	M1	1	19	G4	release
149.611	n/a	RESPONSE	M1	1	16	E4	press
149.933	n/a	RESPONSE	M1	1	16	E4	release
150.123	n/a	RESPONSE	M1	1	16	E4	press
150.517	n/a	RESPONSE	M1	1	17	F4	press
150.576	n/a	RESPONSE	M1	1	16	E4	release
150.998	n/a	RESPONSE	M1	1	14	D4	press
151.06	n/a	RESPONSE	M1	1	17	F4	release
151.873	n/a	RESPONSE	M1	1	14	D4	release
152.002	n/a	RESPONSE	M1	1	14	D4	press
152.426	n/a	RESPONSE	M1	1	14	D4	release
152.666	n/a	RESPONSE	M1	1	12	C4	press
152.986	n/a	RESPONSE	M1	1	16	E4	press
153.03	n/a	RESPONSE	M1	1	12	C4	release
153.301	n/a	RESPONSE	M1	1	16	E4	release
153.32	n/a	RESPONSE	M1	1	19	G4	press
154.143	n/a	RESPONSE	M1	1	19	G4	release
154.864	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
162.622	6.317	CUE_LISTEN	M1	2	n/a	n/a	n/a
168.939	7.759	FIXCROSS	n/a	n/a	n/a	n/a	n/a
176.697	6.325	CUE_PLAYBACK_RIGHT_HAND	M1	2	n/a	n/a	n/a
177.198	n/a	RESPONSE	M1	2	19	G4	press
177.767	n/a	RESPONSE	M1	2	19	G4	release
177.807	n/a	RESPONSE	M1	2	16	E4	press
178.155	n/a	RESPONSE	M1	2	16	E4	release
178.38	n/a	RESPONSE	M1	2	16	E4	press
178.931	n/a	RESPONSE	M1	2	17	F4	press
178.992	n/a	RESPONSE	M1	2	16	E4	release
179.493	n/a	RESPONSE	M1	2	14	D4	press
179.515	n/a	RESPONSE	M1	2	17	F4	release
179.946	n/a	RESPONSE	M1	2	14	D4	release
180.087	n/a	RESPONSE	M1	2	14	D4	press
180.528	n/a	RESPONSE	M1	2	14	D4	release
180.69	n/a	RESPONSE	M1	2	12	C4	press
