onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.088	CUE_START	n/a	n/a	n/a	n/a	n/a
14.089	7.759	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.848	6.316	CUE_LISTEN	M1	1	n/a	n/a	n/a
28.164	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.922	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
37.445	n/a	RESPONSE	M1	1	19	G4	press
37.938	n/a	RESPONSE	M1	1	16	E4	press
38.109	n/a	RESPONSE	M1	1	19	G4	release
38.209	n/a	RESPONSE	M1	1	16	E4	release
38.43	n/a	RESPONSE	M1	1	16	E4	press
38.912	n/a	RESPONSE	M1	1	17	F4	press
39.035	n/a	RESPONSE	M1	1	16	E4	release
39.404	n/a	RESPONSE	M1	1	14	D4	press
39.606	n/a	RESPONSE	M1	1	17	F4	release
39.666	n/a	RESPONSE	M1	1	14	D4	release
39.888	n/a	RESPONSE	M1	1	14	D4	press
40.429	n/a	RESPONSE	M1	1	12	C4	press
40.502	n/a	RESPONSE	M1	1	14	D4	release
40.722	n/a	RESPONSE	M1	1	16	E4	press
40.904	n/a	RESPONSE	M1	1	12	C4	release
41.034	n/a	RESPONSE	M1	1	19	G4	press
41.575	n/a	RESPONSE	M1	1	16	E4	release
41.696	n/a	RESPONSE	M1	1	19	G4	release
42.239	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
49.997	6.325	CUE_LISTEN	        M1	2	n/a	n/a	n/a
56.322	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.08	6.317	CUE_PLAYBACK_RIGHT_HAND	        M1	2	n/a	n/a	n/a
64.585	n/a	RESPONSE	        M1	2	19	G4	press
65.099	n/a	RESPONSE	        M1	2	16	E4	press
65.364	n/a	RESPONSE	        M1	2	16	E4	release
65.599	n/a	RESPONSE	        M1	2	16	E4	press
65.64	n/a	RESPONSE	        M1	2	19	G4	release
66.092	n/a	RESPONSE	        M1	2	17	F4	press
66.18	n/a	RESPONSE	        M1	2	16	E4	release
66.604	n/a	RESPONSE	        M1	2	14	D4	press
66.899	n/a	RESPONSE	        M1	2	14	D4	release
67.105	n/a	RESPONSE	        M1	2	14	D4	press
67.122	n/a	RESPONSE	        M1	2	17	F4	release
67.599	n/a	RESPONSE	        M1	2	12	C4	press
67.73	n/a	RESPONSE	        M1	2	14	D4	release
67.963	n/a	RESPONSE	        M1	2	16	E4	press
68.085	n/a	RESPONSE	        M1	2	12	C4	release
68.294	n/a	RESPONSE	        M1	2	12	C4	press
68.385	n/a	RESPONSE	        M1	2	16	E4	release
68.966	n/a	RESPONSE	        M1	2	12	C4	release
70.397	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
78.156	6.317	CUE_LISTEN	        M7	1	n/a	n/a	n/a
84.472	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
92.23	6.325	CUE_PLAYBACK_BOTH_HANDS	        M7	1	n/a	n/a	n/a
93.285	n/a	RESPONSE	        M7	1	07	G3	press
93.316	n/a	RESPONSE	        M7	1	22	A#4	press
93.903	n/a	RESPONSE	        M7	1	21	A4	press
94.1	n/a	RESPONSE	        M7	1	22	A#4	release
94.484	n/a	RESPONSE	        M7	1	19	G4	press
94.614	n/a	RESPONSE	        M7	1	21	A4	release
95.026	n/a	RESPONSE	        M7	1	05	F3	press
95.063	n/a	RESPONSE	        M7	1	21	A4	press
95.184	n/a	RESPONSE	        M7	1	19	G4	release
95.231	n/a	RESPONSE	        M7	1	07	G3	release
95.449	n/a	RESPONSE	        M7	1	23	B4	press
95.571	n/a	RESPONSE	        M7	1	21	A4	release
95.644	n/a	RESPONSE	        M7	1	23	B4	release
96.819	n/a	RESPONSE	        M7	1	14	D4	press
97.102	n/a	RESPONSE	        M7	1	14	D4	release
97.271	n/a	RESPONSE	        M7	1	14	D4	press
97.884	n/a	RESPONSE	        M7	1	19	G4	press
97.905	n/a	RESPONSE	        M7	1	03	D#3	press
97.986	n/a	RESPONSE	        M7	1	14	D4	release
98.048	n/a	RESPONSE	        M7	1	05	F3	release
98.556	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
98.879	n/a	RESPONSE	        M7	1	19	G4	release
99.232	n/a	RESPONSE	        M7	1	09	A3	press
99.781	n/a	RESPONSE	        M7	1	03	D#3	release
99.914	n/a	RESPONSE	        M7	1	09	A3	release
106.314	6.325	CUE_LISTEN	        M7	2	n/a	n/a	n/a
112.639	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
120.397	6.308	CUE_PLAYBACK_BOTH_HANDS	        M7	2	n/a	n/a	n/a
123.021	n/a	RESPONSE	        M7	2	16	E4	press
123.412	n/a	RESPONSE	        M7	2	17	F4	press
123.533	n/a	RESPONSE	        M7	2	16	E4	release
123.966	n/a	RESPONSE	        M7	2	16	E4	press
124.518	n/a	RESPONSE	        M7	2	17	F4	release
124.569	n/a	RESPONSE	        M7	2	16	E4	release
125.266	n/a	RESPONSE	        M7	2	17	F4	press
125.732	n/a	RESPONSE	        M7	2	19	G4	press
125.843	n/a	RESPONSE	        M7	2	17	F4	release
126.043	n/a	RESPONSE	        M7	2	17	F4	press
126.486	n/a	RESPONSE	        M7	2	15	D#4	press
126.52	n/a	RESPONSE	        M7	2	19	G4	release
126.608	n/a	RESPONSE	        M7	2	17	F4	release
126.706	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
126.854	n/a	RESPONSE	        M7	2	17	F4	press
126.998	n/a	RESPONSE	        M7	2	15	D#4	release
127.708	n/a	RESPONSE	        M7	2	17	F4	release
134.464	6.325	CUE_LISTEN	        M5	1	n/a	n/a	n/a
140.789	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
148.547	6.317	CUE_PLAYBACK_RIGHT_HAND	        M5	1	n/a	n/a	n/a
149.342	n/a	RESPONSE	        M5	1	21	A4	press
149.533	n/a	RESPONSE	        M5	1	21	A4	release
149.674	n/a	RESPONSE	        M5	1	21	A4	press
149.818	n/a	RESPONSE	        M5	1	21	A4	release
149.966	n/a	RESPONSE	        M5	1	21	A4	press
150.428	n/a	RESPONSE	        M5	1	21	A4	release
150.609	n/a	RESPONSE	        M5	1	21	A4	press
150.81	n/a	RESPONSE	        M5	1	21	A4	release
150.961	n/a	RESPONSE	        M5	1	21	A4	press
151.163	n/a	RESPONSE	        M5	1	21	A4	release
151.295	n/a	RESPONSE	        M5	1	21	A4	press
151.675	n/a	RESPONSE	        M5	1	21	A4	release
151.856	n/a	RESPONSE	        M5	1	21	A4	press
152.179	n/a	RESPONSE	        M5	1	24	C5	press
152.31	n/a	RESPONSE	        M5	1	21	A4	release
152.591	n/a	RESPONSE	        M5	1	17	F4	press
152.924	n/a	RESPONSE	        M5	1	19	G4	press
153.043	n/a	RESPONSE	        M5	1	17	F4	release
153.294	n/a	RESPONSE	        M5	1	21	A4	press
153.345	n/a	RESPONSE	        M5	1	24	C5	release
153.863	n/a	RESPONSE	        M5	1	19	G4	release
154.132	n/a	RESPONSE	        M5	1	21	A4	release
154.864	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
162.622	6.317	CUE_LISTEN	        M5	2	n/a	n/a	n/a
168.939	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
176.697	6.325	CUE_PLAYBACK_RIGHT_HAND	        M5	2	n/a	n/a	n/a
177.664	n/a	RESPONSE	        M5	2	22	A#4	press
177.945	n/a	RESPONSE	        M5	2	22	A#4	release
178.066	n/a	RESPONSE	        M5	2	22	A#4	press
178.358	n/a	RESPONSE	        M5	2	22	A#4	release
178.509	n/a	RESPONSE	        M5	2	22	A#4	press
178.79	n/a	RESPONSE	        M5	2	22	A#4	release
178.923	n/a	RESPONSE	        M5	2	22	A#4	press
179.183	n/a	RESPONSE	        M5	2	22	A#4	release
179.354	n/a	RESPONSE	        M5	2	22	A#4	press
179.825	n/a	RESPONSE	        M5	2	21	A4	press
180.076	n/a	RESPONSE	        M5	2	22	A#4	release
180.088	n/a	RESPONSE	        M5	2	21	A4	release
180.25	n/a	RESPONSE	        M5	2	21	A4	press
180.501	n/a	RESPONSE	        M5	2	21	A4	release
180.681	n/a	RESPONSE	        M5	2	21	A4	press
181.075	n/a	RESPONSE	        M5	2	19	G4	press
181.224	n/a	RESPONSE	        M5	2	21	A4	release
181.325	n/a	RESPONSE	        M5	2	19	G4	release
181.478	n/a	RESPONSE	        M5	2	19	G4	press
181.848	n/a	RESPONSE	        M5	2	21	A4	press
181.959	n/a	RESPONSE	        M5	2	19	G4	release
182.243	n/a	RESPONSE	        M5	2	19	G4	press
182.703	n/a	RESPONSE	        M5	2	24	C5	press
182.813	n/a	RESPONSE	        M5	2	21	A4	release
182.854	n/a	RESPONSE	        M5	2	19	G4	release
183.022	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
183.698	n/a	RESPONSE	        M5	2	24	C5	release
190.781	6.317	CUE_LISTEN	        M3	1	n/a	n/a	n/a
197.097	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
204.856	6.317	CUE_PLAYBACK_BOTH_HANDS	        M3	1	n/a	n/a	n/a
205.438	n/a	RESPONSE	        M3	1	00	C3	press
205.483	n/a	RESPONSE	        M3	1	12	C4	press
