onset	duration	trial_type	braille_stimulus	targets	response_count
2.016	2.008	CUE_REST	n/a	n/a	n/a
7.016	1.008	FIXCROSS	n/a	n/a	n/a
13.066	1.008	FIXCROSS	n/a	n/a	n/a
21.124	2.008	CUE_6_DOT	n/a	n/a	n/a
26.124	1.008	FIXCROSS	n/a	n/a	n/a
27.141	5.008	6_DOT_DETECTION	C#CEŁ	1	n/a
31.136	n/a	RESPONSE	n/a	n/a	1/1
32.174	1.008	FIXCROSS	n/a	n/a	n/a
33.191	5.008	6_DOT_DETECTION	ITŁEM	0	n/a
38.224	1.008	FIXCROSS	n/a	n/a	n/a
39.241	5.008	6_DOT_DETECTION	TEK##	2	n/a
41.88	n/a	RESPONSE	n/a	n/a	1/2
42.256	n/a	RESPONSE	n/a	n/a	2/2
44.274	1.008	FIXCROSS	n/a	n/a	n/a
45.291	5.008	6_DOT_DETECTION	O#LAS	1	n/a
47.296	n/a	RESPONSE	n/a	n/a	1/1
50.324	1.008	FIXCROSS	n/a	n/a	n/a
51.341	5.009	6_DOT_DETECTION	KOP#M	1	n/a
54.0	n/a	RESPONSE	n/a	n/a	1/1
56.374	1.008	FIXCROSS	n/a	n/a	n/a
57.391	5.009	6_DOT_DETECTION	SB#OL	1	n/a
59.296	n/a	RESPONSE	n/a	n/a	1/1
62.424	1.008	FIXCROSS	n/a	n/a	n/a
63.441	5.008	6_DOT_DETECTION	##KAT	2	n/a
64.856	n/a	RESPONSE	n/a	n/a	1/2
65.696	n/a	RESPONSE	n/a	n/a	2/2
68.475	1.008	FIXCROSS	n/a	n/a	n/a
69.491	5.008	6_DOT_DETECTION	DTIDI	0	n/a
76.033	2.008	CUE_REST	n/a	n/a	n/a
82.533	1.008	FIXCROSS	n/a	n/a	n/a
88.583	1.008	FIXCROSS	n/a	n/a	n/a
95.641	2.008	CUE_6_DOT	n/a	n/a	n/a
100.641	1.008	FIXCROSS	n/a	n/a	n/a
101.658	5.008	6_DOT_DETECTION	BUT##	2	n/a
104.216	n/a	RESPONSE	n/a	n/a	1/2
104.96	n/a	RESPONSE	n/a	n/a	2/2
106.691	1.008	FIXCROSS	n/a	n/a	n/a
107.708	5.008	6_DOT_DETECTION	APD#C	1	n/a
110.28	n/a	RESPONSE	n/a	n/a	1/1
112.741	1.008	FIXCROSS	n/a	n/a	n/a
113.758	5.008	6_DOT_DETECTION	EUBEC	0	n/a
118.791	1.008	FIXCROSS	n/a	n/a	n/a
119.808	5.009	6_DOT_DETECTION	KMŁKM	0	n/a
124.841	1.008	FIXCROSS	n/a	n/a	n/a
125.858	5.008	6_DOT_DETECTION	#PSU#	2	n/a
127.12	n/a	RESPONSE	n/a	n/a	1/2
128.736	n/a	RESPONSE	n/a	n/a	2/2
130.891	1.008	FIXCROSS	n/a	n/a	n/a
