onset	duration	trial_type	braille_stimulus	targets	response_count
2.017	2.008	CUE_6_DOT	n/a	n/a	n/a
7.017	1.008	FIXCROSS	n/a	n/a	n/a
8.034	5.008	6_DOT_DETECTION	ŁKTMO	0	n/a
13.067	1.008	FIXCROSS	n/a	n/a	n/a
14.084	5.008	6_DOT_DETECTION	CKBPD	0	n/a
19.117	1.008	FIXCROSS	n/a	n/a	n/a
20.134	5.008	6_DOT_DETECTION	#TAK#	2	n/a
21.6	n/a	RESPONSE	n/a	n/a	1/2
24.24	n/a	RESPONSE	n/a	n/a	2/2
25.167	1.008	FIXCROSS	n/a	n/a	n/a
26.184	5.008	6_DOT_DETECTION	DBA#Y	1	n/a
29.056	n/a	RESPONSE	n/a	n/a	1/1
30.296	n/a	RESPONSE	n/a	n/a	2/1
31.217	1.008	FIXCROSS	n/a	n/a	n/a
32.234	5.008	6_DOT_DETECTION	LDEAC	0	n/a
37.267	1.008	FIXCROSS	n/a	n/a	n/a
38.284	5.008	6_DOT_DETECTION	ŁMLSI	0	n/a
43.317	1.008	FIXCROSS	n/a	n/a	n/a
44.334	5.008	6_DOT_DETECTION	ULI#Ł	1	n/a
47.336	n/a	RESPONSE	n/a	n/a	1/1
49.367	1.008	FIXCROSS	n/a	n/a	n/a
50.384	5.008	6_DOT_DETECTION	K#SET	1	n/a
52.216	n/a	RESPONSE	n/a	n/a	1/1
57.426	2.008	CUE_REST	n/a	n/a	n/a
62.426	1.008	FIXCROSS	n/a	n/a	n/a
68.476	1.008	FIXCROSS	n/a	n/a	n/a
75.534	2.008	CUE_6_DOT	n/a	n/a	n/a
80.534	1.008	FIXCROSS	n/a	n/a	n/a
81.551	5.008	6_DOT_DETECTION	DLPOO	0	n/a
86.584	1.008	FIXCROSS	n/a	n/a	n/a
87.601	5.008	6_DOT_DETECTION	LDABD	0	n/a
92.634	1.008	FIXCROSS	n/a	n/a	n/a
93.651	5.008	6_DOT_DETECTION	OSA#U	1	n/a
96.52	n/a	RESPONSE	n/a	n/a	1/1
98.684	1.008	FIXCROSS	n/a	n/a	n/a
99.701	5.008	6_DOT_DETECTION	LEK##	2	n/a
102.4	n/a	RESPONSE	n/a	n/a	1/2
103.4	n/a	RESPONSE	n/a	n/a	2/2
104.734	1.008	FIXCROSS	n/a	n/a	n/a
105.751	5.008	6_DOT_DETECTION	#TAM#	2	n/a
106.92	n/a	RESPONSE	n/a	n/a	1/2
109.136	n/a	RESPONSE	n/a	n/a	2/2
110.784	1.008	FIXCROSS	n/a	n/a	n/a
111.801	5.008	6_DOT_DETECTION	ISUEP	0	n/a
116.834	1.008	FIXCROSS	n/a	n/a	n/a
117.851	5.008	6_DOT_DETECTION	K#MYL	1	n/a
119.56	n/a	RESPONSE	n/a	n/a	1/1
121.68	n/a	RESPONSE	n/a	n/a	2/1
122.884	1.008	FIXCROSS	n/a	n/a	n/a
123.901	5.008	6_DOT_DETECTION	ADA#K	1	n/a
126.176	n/a	RESPONSE	n/a	n/a	1/1
130.442	2.008	CUE_REST	n/a	n/a	n/a
136.942	1.008	FIXCROSS	n/a	n/a	n/a
142.992	1.008	FIXCROSS	n/a	n/a	n/a
150.551	2.008	CUE_6_DOT	n/a	n/a	n/a
157.051	1.008	FIXCROSS	n/a	n/a	n/a
158.068	5.008	6_DOT_DETECTION	##BIŁ	2	n/a
160.496	n/a	RESPONSE	n/a	n/a	1/2
161.456	n/a	RESPONSE	n/a	n/a	2/2
163.101	1.008	FIXCROSS	n/a	n/a	n/a
164.118	5.008	6_DOT_DETECTION	K#BUD	1	n/a
166.016	n/a	RESPONSE	n/a	n/a	1/1
169.151	1.008	FIXCROSS	n/a	n/a	n/a
170.168	5.008	6_DOT_DETECTION	SMPMY	0	n/a
175.201	1.008	FIXCROSS	n/a	n/a	n/a
176.218	5.008	6_DOT_DETECTION	#DOBK	1	n/a
177.656	n/a	RESPONSE	n/a	n/a	1/1
181.259	1.008	FIXCROSS	n/a	n/a	n/a
182.276	5.008	6_DOT_DETECTION	TUAIU	0	n/a
187.309	1.008	FIXCROSS	n/a	n/a	n/a
188.326	5.008	6_DOT_DETECTION	P#LOK	1	n/a
190.232	n/a	RESPONSE	n/a	n/a	1/1
193.359	1.008	FIXCROSS	n/a	n/a	n/a
194.376	5.008	6_DOT_DETECTION	#LAT#	2	n/a
195.832	n/a	RESPONSE	n/a	n/a	1/2
198.032	n/a	RESPONSE	n/a	n/a	2/2
199.409	1.008	FIXCROSS	n/a	n/a	n/a
200.426	5.008	6_DOT_DETECTION	IPUTI	0	n/a
206.968	2.008	CUE_REST	n/a	n/a	n/a
211.468	1.008	FIXCROSS	n/a	n/a	n/a
217.518	1.008	FIXCROSS	n/a	n/a	n/a
225.576	2.008	CUE_6_DOT	n/a	n/a	n/a
231.576	1.008	FIXCROSS	n/a	n/a	n/a
232.593	5.008	6_DOT_DETECTION	EBC##	2	n/a
235.552	n/a	RESPONSE	n/a	n/a	1/2
236.896	n/a	RESPONSE	n/a	n/a	2/2
237.626	1.008	FIXCROSS	n/a	n/a	n/a
