onset	duration	trial_type	braille_stimulus	targets	response_count
2.011	2.008	CUE_6_DOT	n/a	n/a	n/a
7.011	1.008	FIXCROSS	n/a	n/a	n/a
8.028	5.008	6_DOT_DETECTION	USLLM	0	n/a
13.061	1.008	FIXCROSS	n/a	n/a	n/a
14.078	5.009	6_DOT_DETECTION	BAŁ#Ł	1	n/a
16.8	n/a	RESPONSE	n/a	n/a	1/1
19.112	1.008	FIXCROSS	n/a	n/a	n/a
20.128	5.008	6_DOT_DETECTION	#IŁPM	1	n/a
21.864	n/a	RESPONSE	n/a	n/a	1/1
25.162	1.008	FIXCROSS	n/a	n/a	n/a
26.178	5.009	6_DOT_DETECTION	BAT##	2	n/a
28.64	n/a	RESPONSE	n/a	n/a	1/2
31.212	1.008	FIXCROSS	n/a	n/a	n/a
32.228	5.009	6_DOT_DETECTION	LACIC	0	n/a
37.262	1.008	FIXCROSS	n/a	n/a	n/a
38.278	5.009	6_DOT_DETECTION	I#YUK	1	n/a
41.08	n/a	RESPONSE	n/a	n/a	1/1
43.312	1.008	FIXCROSS	n/a	n/a	n/a
44.328	5.008	6_DOT_DETECTION	IDY#K	1	n/a
49.362	1.008	FIXCROSS	n/a	n/a	n/a
50.378	5.009	6_DOT_DETECTION	I#TUL	1	n/a
52.04	n/a	RESPONSE	n/a	n/a	1/1
57.42	2.008	CUE_REST	n/a	n/a	n/a
62.42	1.008	FIXCROSS	n/a	n/a	n/a
68.47	1.008	FIXCROSS	n/a	n/a	n/a
75.528	2.008	CUE_6_DOT	n/a	n/a	n/a
80.528	1.008	FIXCROSS	n/a	n/a	n/a
81.544	5.009	6_DOT_DETECTION	#CYK#	2	n/a
82.72	n/a	RESPONSE	n/a	n/a	1/2
85.56	n/a	RESPONSE	n/a	n/a	2/2
86.578	1.008	FIXCROSS	n/a	n/a	n/a
87.594	5.009	6_DOT_DETECTION	BOI##	2	n/a
90.4	n/a	RESPONSE	n/a	n/a	1/2
91.424	n/a	RESPONSE	n/a	n/a	2/2
92.628	1.008	FIXCROSS	n/a	n/a	n/a
93.644	5.009	6_DOT_DETECTION	PM#LA	1	n/a
95.504	n/a	RESPONSE	n/a	n/a	1/1
98.678	1.008	FIXCROSS	n/a	n/a	n/a
99.695	5.008	6_DOT_DETECTION	O#KUP	1	n/a
101.28	n/a	RESPONSE	n/a	n/a	1/1
104.728	1.008	FIXCROSS	n/a	n/a	n/a
105.744	5.009	6_DOT_DETECTION	#PSY#	2	n/a
106.8	n/a	RESPONSE	n/a	n/a	1/2
109.4	n/a	RESPONSE	n/a	n/a	2/2
110.778	1.008	FIXCROSS	n/a	n/a	n/a
111.794	5.009	6_DOT_DETECTION	IE##T	2	n/a
113.624	n/a	RESPONSE	n/a	n/a	1/2
114.96	n/a	RESPONSE	n/a	n/a	2/2
116.828	1.008	FIXCROSS	n/a	n/a	n/a
117.844	5.009	6_DOT_DETECTION	##ŁAT	2	n/a
119.024	n/a	RESPONSE	n/a	n/a	1/2
120.384	n/a	RESPONSE	n/a	n/a	2/2
122.878	1.008	FIXCROSS	n/a	n/a	n/a
123.895	5.008	6_DOT_DETECTION	IEYYŁ	0	n/a
130.437	2.008	CUE_REST	n/a	n/a	n/a
136.937	1.008	FIXCROSS	n/a	n/a	n/a
142.987	1.008	FIXCROSS	n/a	n/a	n/a
150.545	2.008	CUE_6_DOT	n/a	n/a	n/a
157.045	1.008	FIXCROSS	n/a	n/a	n/a
158.062	5.008	6_DOT_DETECTION	PUŁTM	0	n/a
163.095	1.008	FIXCROSS	n/a	n/a	n/a
164.112	5.008	6_DOT_DETECTION	PAS##	2	n/a
167.144	n/a	RESPONSE	n/a	n/a	1/2
168.2	n/a	RESPONSE	n/a	n/a	2/2
169.145	1.008	FIXCROSS	n/a	n/a	n/a
170.162	5.008	6_DOT_DETECTION	#SIŁ#	2	n/a
171.4	n/a	RESPONSE	n/a	n/a	1/2
173.96	n/a	RESPONSE	n/a	n/a	2/2
175.195	1.008	FIXCROSS	n/a	n/a	n/a
176.211	5.009	6_DOT_DETECTION	#SOS#	2	n/a
177.2	n/a	RESPONSE	n/a	n/a	1/2
179.544	n/a	RESPONSE	n/a	n/a	2/2
181.245	1.008	FIXCROSS	n/a	n/a	n/a
182.262	5.008	6_DOT_DETECTION	##TOM	2	n/a
183.44	n/a	RESPONSE	n/a	n/a	1/2
187.295	1.008	FIXCROSS	n/a	n/a	n/a
188.311	5.009	6_DOT_DETECTION	LLCSO	0	n/a
193.345	1.008	FIXCROSS	n/a	n/a	n/a
194.361	5.009	6_DOT_DETECTION	LUD#A	1	n/a
198.04	n/a	RESPONSE	n/a	n/a	1/1
199.395	1.008	FIXCROSS	n/a	n/a	n/a
200.412	5.008	6_DOT_DETECTION	##ALE	2	n/a
201.784	n/a	RESPONSE	n/a	n/a	1/2
203.264	n/a	RESPONSE	n/a	n/a	2/2
206.954	2.008	CUE_REST	n/a	n/a	n/a
211.454	1.008	FIXCROSS	n/a	n/a	n/a
217.504	1.008	FIXCROSS	n/a	n/a	n/a
225.562	2.008	CUE_6_DOT	n/a	n/a	n/a
231.562	1.008	FIXCROSS	n/a	n/a	n/a
232.579	5.008	6_DOT_DETECTION	ŁDKID	0	n/a
237.612	1.008	FIXCROSS	n/a	n/a	n/a
238.629	5.008	6_DOT_DETECTION	LIP##	2	n/a
241.64	n/a	RESPONSE	n/a	n/a	1/2
242.6	n/a	RESPONSE	n/a	n/a	2/2
243.662	1.008	FIXCROSS	n/a	n/a	n/a
244.679	5.008	6_DOT_DETECTION	TOP#C	1	n/a
247.736	n/a	RESPONSE	n/a	n/a	1/1
249.712	1.008	FIXCROSS	n/a	n/a	n/a
250.729	5.008	6_DOT_DETECTION	ŁL#BM	1	n/a
253.096	n/a	RESPONSE	n/a	n/a	1/1
255.762	1.008	FIXCROSS	n/a	n/a	n/a
256.779	5.008	6_DOT_DETECTION	##ŁOM	2	n/a
257.96	n/a	RESPONSE	n/a	n/a	1/2
259.36	n/a	RESPONSE	n/a	n/a	2/2
261.812	1.008	FIXCROSS	n/a	n/a	n/a
262.828	5.009	6_DOT_DETECTION	U#TŁA	1	n/a
264.536	n/a	RESPONSE	n/a	n/a	1/1
267.862	1.008	FIXCROSS	n/a	n/a	n/a
268.879	5.008	6_DOT_DETECTION	##BAS	2	n/a
269.936	n/a	RESPONSE	n/a	n/a	1/2
271.0	n/a	RESPONSE	n/a	n/a	2/2
273.912	1.008	FIXCROSS	n/a	n/a	n/a
274.929	5.008	6_DOT_DETECTION	PMSPB	0	n/a
281.97	2.008	CUE_REST	n/a	n/a	n/a
285.97	1.008	FIXCROSS	n/a	n/a	n/a
292.02	1.008	FIXCROSS	n/a	n/a	n/a
299.579	2.008	CUE_6_DOT	n/a	n/a	n/a
305.079	1.008	FIXCROSS	n/a	n/a	n/a
306.096	5.008	6_DOT_DETECTION	KOD#S	1	n/a
309.88	n/a	RESPONSE	n/a	n/a	1/1
311.129	1.008	FIXCROSS	n/a	n/a	n/a
312.146	5.008	6_DOT_DETECTION	IIOLD	0	n/a
317.179	1.008	FIXCROSS	n/a	n/a	n/a
318.196	5.008	6_DOT_DETECTION	LUK#C	1	n/a
320.88	n/a	RESPONSE	n/a	n/a	1/1
323.229	1.008	FIXCROSS	n/a	n/a	n/a
324.245	5.009	6_DOT_DETECTION	ICE#D	1	n/a
326.936	n/a	RESPONSE	n/a	n/a	1/1
329.279	1.008	FIXCROSS	n/a	n/a	n/a
330.296	5.008	6_DOT_DETECTION	DB#A#	2	n/a
332.6	n/a	RESPONSE	n/a	n/a	1/2
334.096	n/a	RESPONSE	n/a	n/a	2/2
335.329	1.008	FIXCROSS	n/a	n/a	n/a
336.346	5.008	6_DOT_DETECTION	AKŁKŁ	0	n/a
341.379	1.008	FIXCROSS	n/a	n/a	n/a
342.395	5.009	6_DOT_DETECTION	ŁBTŁB	0	n/a
347.429	1.008	FIXCROSS	n/a	n/a	n/a
348.445	5.009	6_DOT_DETECTION	IŁPDU	0	n/a
354.487	2.008	CUE_REST	n/a	n/a	n/a
360.487	1.008	FIXCROSS	n/a	n/a	n/a
366.537	1.008	FIXCROSS	n/a	n/a	n/a
