onset	duration	trial_type	braille_stimulus	targets	response_count
2.012	2.008	CUE_REST	n/a	n/a	n/a
7.012	1.008	FIXCROSS	n/a	n/a	n/a
13.062	1.008	FIXCROSS	n/a	n/a	n/a
21.12	2.008	CUE_6_DOT	n/a	n/a	n/a
26.12	1.008	FIXCROSS	n/a	n/a	n/a
27.137	5.009	6_DOT_DETECTION	ALCSD	0	n/a
32.17	1.008	FIXCROSS	n/a	n/a	n/a
33.187	5.008	6_DOT_DETECTION	TBLTL	0	n/a
38.22	1.008	FIXCROSS	n/a	n/a	n/a
39.237	5.008	6_DOT_DETECTION	Ł#AUT	1	n/a
41.536	n/a	RESPONSE	n/a	n/a	1/1
44.27	1.008	FIXCROSS	n/a	n/a	n/a
45.287	5.008	6_DOT_DETECTION	T#BYŁ	1	n/a
47.56	n/a	RESPONSE	n/a	n/a	1/1
49.28	n/a	RESPONSE	n/a	n/a	2/1
50.32	1.008	FIXCROSS	n/a	n/a	n/a
51.337	5.008	6_DOT_DETECTION	YUUIC	0	n/a
53.6	n/a	RESPONSE	n/a	n/a	1/0
56.37	1.008	FIXCROSS	n/a	n/a	n/a
57.387	5.008	6_DOT_DETECTION	OLPDT	0	n/a
62.42	1.008	FIXCROSS	n/a	n/a	n/a
63.437	5.008	6_DOT_DETECTION	LUB#L	1	n/a
66.696	n/a	RESPONSE	n/a	n/a	1/1
68.47	1.008	FIXCROSS	n/a	n/a	n/a
69.487	5.008	6_DOT_DETECTION	##BUS	2	n/a
70.736	n/a	RESPONSE	n/a	n/a	1/2
76.029	2.008	CUE_REST	n/a	n/a	n/a
82.529	1.008	FIXCROSS	n/a	n/a	n/a
88.579	1.008	FIXCROSS	n/a	n/a	n/a
95.637	2.008	CUE_6_DOT	n/a	n/a	n/a
100.637	1.008	FIXCROSS	n/a	n/a	n/a
101.654	5.008	6_DOT_DETECTION	PLDYŁ	0	n/a
105.976	n/a	RESPONSE	n/a	n/a	1/0
106.687	1.008	FIXCROSS	n/a	n/a	n/a
107.703	5.009	6_DOT_DETECTION	EKDDK	0	n/a
112.737	1.008	FIXCROSS	n/a	n/a	n/a
113.753	5.009	6_DOT_DETECTION	BEL#A	1	n/a
117.016	n/a	RESPONSE	n/a	n/a	1/1
118.787	1.008	FIXCROSS	n/a	n/a	n/a
119.804	5.008	6_DOT_DETECTION	MYŁ##	2	n/a
123.536	n/a	RESPONSE	n/a	n/a	1/2
124.837	1.008	FIXCROSS	n/a	n/a	n/a
125.854	5.008	6_DOT_DETECTION	#PSA#	2	n/a
127.88	n/a	RESPONSE	n/a	n/a	1/2
128.896	n/a	RESPONSE	n/a	n/a	2/2
130.48	n/a	RESPONSE	n/a	n/a	3/2
130.887	1.008	FIXCROSS	n/a	n/a	n/a
131.904	5.008	6_DOT_DETECTION	LKCKY	0	n/a
136.456	n/a	RESPONSE	n/a	n/a	1/0
136.937	1.008	FIXCROSS	n/a	n/a	n/a
137.954	5.008	6_DOT_DETECTION	##TYK	2	n/a
139.6	n/a	RESPONSE	n/a	n/a	1/2
142.987	1.008	FIXCROSS	n/a	n/a	n/a
144.004	5.008	6_DOT_DETECTION	L#MSY	1	n/a
146.36	n/a	RESPONSE	n/a	n/a	1/1
150.546	2.008	CUE_REST	n/a	n/a	n/a
155.046	1.008	FIXCROSS	n/a	n/a	n/a
161.096	1.008	FIXCROSS	n/a	n/a	n/a
168.654	2.008	CUE_6_DOT	n/a	n/a	n/a
175.154	1.008	FIXCROSS	n/a	n/a	n/a
176.17	5.008	6_DOT_DETECTION	MEM##	2	n/a
180.296	n/a	RESPONSE	n/a	n/a	1/2
181.204	1.008	FIXCROSS	n/a	n/a	n/a
181.216	n/a	RESPONSE	n/a	n/a	2/2
182.22	5.008	6_DOT_DETECTION	##MAP	2	n/a
183.84	n/a	RESPONSE	n/a	n/a	1/2
187.254	1.008	FIXCROSS	n/a	n/a	n/a
188.27	5.008	6_DOT_DETECTION	ETITU	0	n/a
193.304	1.008	FIXCROSS	n/a	n/a	n/a
194.32	5.008	6_DOT_DETECTION	BB#EU	1	n/a
197.32	n/a	RESPONSE	n/a	n/a	1/1
199.354	1.008	FIXCROSS	n/a	n/a	n/a
200.37	5.008	6_DOT_DETECTION	EASLS	0	n/a
205.404	1.008	FIXCROSS	n/a	n/a	n/a
206.42	5.008	6_DOT_DETECTION	#OKA#	2	n/a
208.176	n/a	RESPONSE	n/a	n/a	1/2
211.256	n/a	RESPONSE	n/a	n/a	2/2
211.454	1.008	FIXCROSS	n/a	n/a	n/a
212.471	5.008	6_DOT_DETECTION	##UDA	2	n/a
213.856	n/a	RESPONSE	n/a	n/a	1/2
215.6	n/a	RESPONSE	n/a	n/a	2/2
217.504	1.008	FIXCROSS	n/a	n/a	n/a
218.52	5.008	6_DOT_DETECTION	PTEIŁ	0	n/a
225.562	2.008	CUE_REST	n/a	n/a	n/a
229.562	1.009	FIXCROSS	n/a	n/a	n/a
235.612	1.008	FIXCROSS	n/a	n/a	n/a
243.67	2.008	CUE_6_DOT	n/a	n/a	n/a
249.67	1.008	FIXCROSS	n/a	n/a	n/a
250.687	5.008	6_DOT_DETECTION	UPU#I	1	n/a
254.472	n/a	RESPONSE	n/a	n/a	1/1
255.72	1.008	FIXCROSS	n/a	n/a	n/a
256.737	5.008	6_DOT_DETECTION	PIUCD	0	n/a
261.771	1.008	FIXCROSS	n/a	n/a	n/a
262.787	5.008	6_DOT_DETECTION	DIP##	2	n/a
266.151	n/a	RESPONSE	n/a	n/a	1/2
267.82	1.008	FIXCROSS	n/a	n/a	n/a
268.837	5.008	6_DOT_DETECTION	#EKS#	2	n/a
270.055	n/a	RESPONSE	n/a	n/a	1/2
273.191	n/a	RESPONSE	n/a	n/a	2/2
273.871	1.008	FIXCROSS	n/a	n/a	n/a
274.887	5.008	6_DOT_DETECTION	AOKEB	0	n/a
279.92	1.008	FIXCROSS	n/a	n/a	n/a
280.937	5.008	6_DOT_DETECTION	KC#UT	1	n/a
284.231	n/a	RESPONSE	n/a	n/a	1/1
285.97	1.009	FIXCROSS	n/a	n/a	n/a
286.987	5.008	6_DOT_DETECTION	#BCCL	1	n/a
288.575	n/a	RESPONSE	n/a	n/a	1/1
292.021	1.008	FIXCROSS	n/a	n/a	n/a
293.037	5.009	6_DOT_DETECTION	#LIS#	2	n/a
