onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.018	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
7.018	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
8.035	5.008	LEXICAL_DECISION	PSEUDOWORD	BADO	n/a	n/a
14.224	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
15.068	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
16.085	5.008	LEXICAL_DECISION	WORD	DEBEL	n/a	n/a
21.664	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
23.118	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
24.135	5.008	LEXICAL_DECISION	WORD	OBAL	n/a	n/a
30.44	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
31.168	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
32.185	5.008	LEXICAL_DECISION	PSEUDOWORD	LAKO	n/a	n/a
37.824	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
39.218	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
40.235	5.008	LEXICAL_DECISION	WORD	OBCA	n/a	n/a
46.144	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
49.277	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
54.277	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
55.293	5.008	6_DOT_DETECTION	NO_6-DOT	PKUŁS	n/a	n/a
59.92	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
62.327	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
63.344	5.008	6_DOT_DETECTION	6-DOT	ETS##	n/a	n/a
68.76	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
70.377	1.017	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
71.402	5.008	6_DOT_DETECTION	6-DOT	#ALK#	n/a	n/a
76.864	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
78.435	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
79.452	5.008	6_DOT_DETECTION	NO_6-DOT	TSDRO	n/a	n/a
84.12	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
86.485	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
87.502	5.008	6_DOT_DETECTION	6-DOT	O#L#	n/a	n/a
92.144	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
95.544	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
100.544	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
101.56	5.008	LEXICAL_DECISION	WORD	BOLEC	n/a	n/a
107.8	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
108.594	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
109.61	5.008	LEXICAL_DECISION	PSEUDOWORD	DBAL	n/a	n/a
115.624	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
116.643	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
117.66	5.008	LEXICAL_DECISION	PSEUDOWORD	ABDEK	n/a	n/a
123.28	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
124.694	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
125.71	5.008	LEXICAL_DECISION	WORD	OCALA	n/a	n/a
132.184	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
132.744	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
