onset	duration	trial_type	braille_stimulus	targets	response_count
2.017	2.008	CUE_6_DOT	n/a	n/a	n/a
7.017	1.008	FIXCROSS	n/a	n/a	n/a
8.034	5.008	6_DOT_DETECTION	ETMMP	0	n/a
13.067	1.008	FIXCROSS	n/a	n/a	n/a
14.083	5.009	6_DOT_DETECTION	#MAM#	2	n/a
16.16	n/a	RESPONSE	n/a	n/a	1/2
19.117	1.008	FIXCROSS	n/a	n/a	n/a
19.416	n/a	RESPONSE	n/a	n/a	2/2
20.134	5.008	6_DOT_DETECTION	#MUEI	1	n/a
21.696	n/a	RESPONSE	n/a	n/a	1/1
25.167	1.008	FIXCROSS	n/a	n/a	n/a
26.184	5.008	6_DOT_DETECTION	#ODY#	2	n/a
27.6	n/a	RESPONSE	n/a	n/a	1/2
29.936	n/a	RESPONSE	n/a	n/a	2/2
31.08	n/a	RESPONSE	n/a	n/a	3/2
31.217	1.008	FIXCROSS	n/a	n/a	n/a
32.233	5.009	6_DOT_DETECTION	L#OPP	1	n/a
34.76	n/a	RESPONSE	n/a	n/a	1/1
37.267	1.008	FIXCROSS	n/a	n/a	n/a
38.284	5.008	6_DOT_DETECTION	EESLŁ	0	n/a
43.317	1.008	FIXCROSS	n/a	n/a	n/a
44.333	5.009	6_DOT_DETECTION	TLE#A	1	n/a
48.176	n/a	RESPONSE	n/a	n/a	1/1
49.367	1.008	FIXCROSS	n/a	n/a	n/a
50.384	5.008	6_DOT_DETECTION	MIT##	2	n/a
55.176	n/a	RESPONSE	n/a	n/a	1/2
57.425	2.008	CUE_REST	n/a	n/a	n/a
62.425	1.008	FIXCROSS	n/a	n/a	n/a
68.476	1.008	FIXCROSS	n/a	n/a	n/a
75.534	2.008	CUE_6_DOT	n/a	n/a	n/a
80.534	1.008	FIXCROSS	n/a	n/a	n/a
81.55	5.008	6_DOT_DETECTION	O#CLC	1	n/a
84.12	n/a	RESPONSE	n/a	n/a	1/1
86.584	1.008	FIXCROSS	n/a	n/a	n/a
87.6	5.009	6_DOT_DETECTION	CPCPO	0	n/a
92.634	1.008	FIXCROSS	n/a	n/a	n/a
93.651	5.008	6_DOT_DETECTION	CDYCS	0	n/a
96.92	n/a	RESPONSE	n/a	n/a	1/0
98.684	1.008	FIXCROSS	n/a	n/a	n/a
99.7	5.009	6_DOT_DETECTION	#MAT#	2	n/a
101.576	n/a	RESPONSE	n/a	n/a	1/2
104.734	1.008	FIXCROSS	n/a	n/a	n/a
104.776	n/a	RESPONSE	n/a	n/a	2/2
105.75	5.009	6_DOT_DETECTION	ASA#S	1	n/a
109.28	n/a	RESPONSE	n/a	n/a	1/1
110.784	1.008	FIXCROSS	n/a	n/a	n/a
111.8	5.009	6_DOT_DETECTION	D#DOM	1	n/a
116.834	1.008	FIXCROSS	n/a	n/a	n/a
117.85	5.009	6_DOT_DETECTION	#BYT#	2	n/a
119.96	n/a	RESPONSE	n/a	n/a	1/2
122.884	1.008	FIXCROSS	n/a	n/a	n/a
122.976	n/a	RESPONSE	n/a	n/a	2/2
123.9	5.009	6_DOT_DETECTION	B#KOS	1	n/a
130.442	2.008	CUE_REST	n/a	n/a	n/a
136.942	1.008	FIXCROSS	n/a	n/a	n/a
142.992	1.008	FIXCROSS	n/a	n/a	n/a
150.551	2.008	CUE_6_DOT	n/a	n/a	n/a
157.051	1.008	FIXCROSS	n/a	n/a	n/a
158.067	5.009	6_DOT_DETECTION	KEBI#	1	n/a
162.496	n/a	RESPONSE	n/a	n/a	1/1
163.101	1.008	FIXCROSS	n/a	n/a	n/a
164.117	5.009	6_DOT_DETECTION	OSI##	2	n/a
167.216	n/a	RESPONSE	n/a	n/a	1/2
169.151	1.008	FIXCROSS	n/a	n/a	n/a
170.167	5.009	6_DOT_DETECTION	ŁIOOI	0	n/a
175.201	1.008	FIXCROSS	n/a	n/a	n/a
176.217	5.009	6_DOT_DETECTION	YOIUC	0	n/a
181.251	1.008	FIXCROSS	n/a	n/a	n/a
182.267	5.009	6_DOT_DETECTION	YMEKP	0	n/a
183.96	n/a	RESPONSE	n/a	n/a	1/0
187.301	1.008	FIXCROSS	n/a	n/a	n/a
188.318	5.008	6_DOT_DETECTION	LOS#O	1	n/a
191.776	n/a	RESPONSE	n/a	n/a	1/1
193.351	1.008	FIXCROSS	n/a	n/a	n/a
194.368	5.008	6_DOT_DETECTION	##ILU	2	n/a
195.816	n/a	RESPONSE	n/a	n/a	1/2
199.401	1.008	FIXCROSS	n/a	n/a	n/a
200.417	5.009	6_DOT_DETECTION	PLLIU	0	n/a
206.959	2.008	CUE_REST	n/a	n/a	n/a
211.459	1.008	FIXCROSS	n/a	n/a	n/a
217.509	1.008	FIXCROSS	n/a	n/a	n/a
225.568	2.008	CUE_6_DOT	n/a	n/a	n/a
231.568	1.008	FIXCROSS	n/a	n/a	n/a
232.584	5.008	6_DOT_DETECTION	Ł#TYM	1	n/a
235.24	n/a	RESPONSE	n/a	n/a	1/1
237.618	1.008	FIXCROSS	n/a	n/a	n/a
