onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.086	CUE_START	n/a	n/a	n/a	n/a	n/a
14.086	7.76	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.846	6.316	CUE_LISTEN	M4	1	n/a	n/a	n/a
28.161	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.92	6.325	CUE_PLAYBACK_BOTH_HANDS	M4	1	n/a	n/a	n/a
37.639	n/a	RESPONSE	M4	1	02	D3	press
37.67	n/a	RESPONSE	M4	1	05	F3	press
37.673	n/a	RESPONSE	M4	1	09	A3	press
37.694	n/a	RESPONSE	M4	1	04	E3	press
37.854	n/a	RESPONSE	M4	1	04	E3	release
37.865	n/a	RESPONSE	M4	1	05	F3	release
37.957	n/a	RESPONSE	M4	1	09	A3	release
38.08	n/a	RESPONSE	M4	1	02	D3	release
38.439	n/a	RESPONSE	M4	1	12	C4	press
38.51	n/a	RESPONSE	M4	1	12	C4	release
39.402	n/a	RESPONSE	M4	1	07	G3	press
39.433	n/a	RESPONSE	M4	1	16	E4	press
39.47	n/a	RESPONSE	M4	1	11	B3	press
39.48	n/a	RESPONSE	M4	1	21	A4	press
39.714	n/a	RESPONSE	M4	1	21	A4	release
39.977	n/a	RESPONSE	M4	1	11	B3	release
40.114	n/a	RESPONSE	M4	1	21	A4	press
40.16	n/a	RESPONSE	M4	1	19	G4	press
40.17	n/a	RESPONSE	M4	1	12	C4	press
40.275	n/a	RESPONSE	M4	1	19	G4	release
40.328	n/a	RESPONSE	M4	1	21	A4	release
40.427	n/a	RESPONSE	M4	1	12	C4	release
40.557	n/a	RESPONSE	M4	1	07	G3	release
40.598	n/a	RESPONSE	M4	1	16	E4	release
41.72	n/a	RESPONSE	M4	1	07	G3	press
41.738	n/a	RESPONSE	M4	1	11	B3	press
41.768	n/a	RESPONSE	M4	1	14	D4	press
41.815	n/a	RESPONSE	M4	1	19	G4	press
42.127	n/a	RESPONSE	M4	1	23	B4	press
42.144	n/a	RESPONSE	M4	1	19	G4	release
42.245	7.759	FIXCROSS	n/a	n/a	n/a	n/a	n/a
42.549	n/a	RESPONSE	M4	1	21	A4	press
42.589	n/a	RESPONSE	M4	1	23	B4	release
42.692	n/a	RESPONSE	M4	1	11	B3	release
42.794	n/a	RESPONSE	M4	1	14	D4	release
42.813	n/a	RESPONSE	M4	1	07	G3	release
42.824	n/a	RESPONSE	M4	1	21	A4	release
42.915	n/a	RESPONSE	M4	1	19	G4	press
43.017	n/a	RESPONSE	M4	1	17	F4	press
43.058	n/a	RESPONSE	M4	1	19	G4	release
43.3	n/a	RESPONSE	M4	1	17	F4	release
50.003	6.317	CUE_LISTEN	M4	2	n/a	n/a	n/a
56.32	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.078	6.317	CUE_PLAYBACK_BOTH_HANDS	M4	2	n/a	n/a	n/a
64.743	n/a	RESPONSE	M4	2	09	A3	press
64.763	n/a	RESPONSE	M4	2	05	F3	press
64.767	n/a	RESPONSE	M4	2	12	C4	press
65.095	n/a	RESPONSE	M4	2	17	F4	press
65.767	n/a	RESPONSE	M4	2	17	F4	release
65.788	n/a	RESPONSE	M4	2	12	C4	release
65.882	n/a	RESPONSE	M4	2	09	A3	release
66.09	n/a	RESPONSE	M4	2	21	A4	press
66.672	n/a	RESPONSE	M4	2	21	A4	release
67.263	n/a	RESPONSE	M4	2	24	C5	press
67.654	n/a	RESPONSE	M4	2	05	F3	release
68.347	n/a	RESPONSE	M4	2	07	G3	press
68.357	n/a	RESPONSE	M4	2	22	A#4	press
68.359	n/a	RESPONSE	M4	2	04	E3	press
68.39	n/a	RESPONSE	M4	2	12	C4	press
68.678	n/a	RESPONSE	M4	2	21	A4	press
68.697	n/a	RESPONSE	M4	2	24	C5	release
68.755	n/a	RESPONSE	M4	2	22	A#4	release
69.067	n/a	RESPONSE	M4	2	19	G4	press
69.133	n/a	RESPONSE	M4	2	21	A4	release
69.359	n/a	RESPONSE	M4	2	19	G4	release
69.382	n/a	RESPONSE	M4	2	12	C4	release
69.52	n/a	RESPONSE	M4	2	07	G3	release
69.524	n/a	RESPONSE	M4	2	04	E3	release
69.769	n/a	RESPONSE	M4	2	04	E3	press
69.772	n/a	RESPONSE	M4	2	07	G3	press
69.795	n/a	RESPONSE	M4	2	12	C4	press
70.202	n/a	RESPONSE	M4	2	16	E4	press
70.395	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
70.638	n/a	RESPONSE	M4	2	19	G4	press
70.73	n/a	RESPONSE	M4	2	16	E4	release
71.273	n/a	RESPONSE	M4	2	19	G4	release
71.404	n/a	RESPONSE	M4	2	12	C4	release
71.647	n/a	RESPONSE	M4	2	21	A4	press
71.935	n/a	RESPONSE	M4	2	21	A4	release
72.167	n/a	RESPONSE	M4	2	07	G3	release
72.223	n/a	RESPONSE	M4	2	04	E3	release
72.534	n/a	RESPONSE	M4	2	22	A#4	press
72.538	n/a	RESPONSE	M4	2	09	A3	press
72.567	n/a	RESPONSE	M4	2	04	E3	press
72.598	n/a	RESPONSE	M4	2	12	C4	press
72.6	n/a	RESPONSE	M4	2	07	G3	press
72.97	n/a	RESPONSE	M4	2	22	A#4	release
73.232	n/a	RESPONSE	M4	2	21	A4	press
73.443	n/a	RESPONSE	M4	2	07	G3	release
73.667	n/a	RESPONSE	M4	2	19	G4	press
73.705	n/a	RESPONSE	M4	2	21	A4	release
73.967	n/a	RESPONSE	M4	2	04	E3	release
73.979	n/a	RESPONSE	M4	2	12	C4	release
74.029	n/a	RESPONSE	M4	2	19	G4	release
74.16	n/a	RESPONSE	M4	2	17	F4	press
74.654	n/a	RESPONSE	M4	2	09	A3	release
74.794	n/a	RESPONSE	M4	2	17	F4	release
78.038	n/a	RESPONSE	M4	2	04	E3	press
78.153	6.325	CUE_LISTEN	M1	1	n/a	n/a	n/a
78.487	n/a	RESPONSE	M1	1	04	E3	release
84.478	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
92.236	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
93.697	n/a	RESPONSE	M1	1	12	C4	press
94.009	n/a	RESPONSE	M1	1	12	C4	release
94.599	n/a	RESPONSE	M1	1	19	G4	press
95.05	n/a	RESPONSE	M1	1	16	E4	press
95.162	n/a	RESPONSE	M1	1	19	G4	release
95.403	n/a	RESPONSE	M1	1	16	E4	release
95.554	n/a	RESPONSE	M1	1	16	E4	press
95.817	n/a	RESPONSE	M1	1	16	E4	release
95.917	n/a	RESPONSE	M1	1	17	F4	press
96.429	n/a	RESPONSE	M1	1	14	D4	press
96.462	n/a	RESPONSE	M1	1	17	F4	release
96.65	n/a	RESPONSE	M1	1	14	D4	release
96.832	n/a	RESPONSE	M1	1	14	D4	press
97.075	n/a	RESPONSE	M1	1	14	D4	release
97.287	n/a	RESPONSE	M1	1	12	C4	press
97.545	n/a	RESPONSE	M1	1	16	E4	press
97.637	n/a	RESPONSE	M1	1	12	C4	release
97.798	n/a	RESPONSE	M1	1	19	G4	press
97.85	n/a	RESPONSE	M1	1	16	E4	release
98.553	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
98.58	n/a	RESPONSE	M1	1	19	G4	release
106.312	6.317	CUE_LISTEN	M1	2	n/a	n/a	n/a
112.628	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
120.387	6.325	CUE_PLAYBACK_RIGHT_HAND	M1	2	n/a	n/a	n/a
120.846	n/a	RESPONSE	M1	2	19	G4	press
121.327	n/a	RESPONSE	M1	2	19	G4	release
121.333	n/a	RESPONSE	M1	2	16	E4	press
121.574	n/a	RESPONSE	M1	2	16	E4	release
121.81	n/a	RESPONSE	M1	2	16	E4	press
122.117	n/a	RESPONSE	M1	2	16	E4	release
122.278	n/a	RESPONSE	M1	2	17	F4	press
122.72	n/a	RESPONSE	M1	2	17	F4	release
122.75	n/a	RESPONSE	M1	2	14	D4	press
122.982	n/a	RESPONSE	M1	2	14	D4	release
123.233	n/a	RESPONSE	M1	2	14	D4	press
123.534	n/a	RESPONSE	M1	2	14	D4	release
123.707	n/a	RESPONSE	M1	2	12	C4	press
124.007	n/a	RESPONSE	M1	2	16	E4	press
124.078	n/a	RESPONSE	M1	2	12	C4	release
124.292	n/a	RESPONSE	M1	2	12	C4	press
124.34	n/a	RESPONSE	M1	2	16	E4	release
124.942	n/a	RESPONSE	M1	2	12	C4	release
126.712	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
134.47	6.317	CUE_LISTEN	M5	1	n/a	n/a	n/a
140.786	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
