onset	duration	trial_type	braille_stimulus	targets	response_count
2.018	2.008	CUE_REST	n/a	n/a	n/a
7.018	1.008	FIXCROSS	n/a	n/a	n/a
13.068	1.008	FIXCROSS	n/a	n/a	n/a
21.126	2.008	CUE_6_DOT	n/a	n/a	n/a
26.126	1.008	FIXCROSS	n/a	n/a	n/a
27.143	5.008	6_DOT_DETECTION	C#CEŁ	1	n/a
32.176	1.008	FIXCROSS	n/a	n/a	n/a
33.193	5.008	6_DOT_DETECTION	ITŁEM	0	n/a
38.226	1.008	FIXCROSS	n/a	n/a	n/a
39.243	5.008	6_DOT_DETECTION	TEK##	2	n/a
42.16	n/a	RESPONSE	n/a	n/a	1/2
43.64	n/a	RESPONSE	n/a	n/a	2/2
44.276	1.008	FIXCROSS	n/a	n/a	n/a
45.292	5.009	6_DOT_DETECTION	O#LAS	1	n/a
50.326	1.008	FIXCROSS	n/a	n/a	n/a
51.342	5.009	6_DOT_DETECTION	KOP#M	1	n/a
54.36	n/a	RESPONSE	n/a	n/a	1/1
56.376	1.008	FIXCROSS	n/a	n/a	n/a
57.393	5.008	6_DOT_DETECTION	SB#OL	1	n/a
59.96	n/a	RESPONSE	n/a	n/a	1/1
62.426	1.008	FIXCROSS	n/a	n/a	n/a
63.443	5.008	6_DOT_DETECTION	##KAT	2	n/a
64.84	n/a	RESPONSE	n/a	n/a	1/2
66.104	n/a	RESPONSE	n/a	n/a	2/2
68.476	1.008	FIXCROSS	n/a	n/a	n/a
69.493	5.008	6_DOT_DETECTION	DTIDI	0	n/a
76.035	2.008	CUE_REST	n/a	n/a	n/a
82.535	1.008	FIXCROSS	n/a	n/a	n/a
88.585	1.008	FIXCROSS	n/a	n/a	n/a
95.643	2.008	CUE_6_DOT	n/a	n/a	n/a
100.643	1.008	FIXCROSS	n/a	n/a	n/a
101.659	5.009	6_DOT_DETECTION	BUT##	2	n/a
104.64	n/a	RESPONSE	n/a	n/a	1/2
105.864	n/a	RESPONSE	n/a	n/a	2/2
106.693	1.008	FIXCROSS	n/a	n/a	n/a
107.71	5.008	6_DOT_DETECTION	APD#C	1	n/a
110.464	n/a	RESPONSE	n/a	n/a	1/1
112.743	1.008	FIXCROSS	n/a	n/a	n/a
113.76	5.008	6_DOT_DETECTION	EUBEC	0	n/a
118.793	1.008	FIXCROSS	n/a	n/a	n/a
119.81	5.008	6_DOT_DETECTION	KMŁKM	0	n/a
124.843	1.008	FIXCROSS	n/a	n/a	n/a
125.86	5.008	6_DOT_DETECTION	#PSU#	2	n/a
127.04	n/a	RESPONSE	n/a	n/a	1/2
129.88	n/a	RESPONSE	n/a	n/a	2/2
130.893	1.008	FIXCROSS	n/a	n/a	n/a
131.91	5.008	6_DOT_DETECTION	PMSKK	0	n/a
136.943	1.008	FIXCROSS	n/a	n/a	n/a
137.96	5.008	6_DOT_DETECTION	T#BUD	1	n/a
140.464	n/a	RESPONSE	n/a	n/a	1/1
142.993	1.008	FIXCROSS	n/a	n/a	n/a
144.01	5.008	6_DOT_DETECTION	#KMBŁ	1	n/a
150.551	2.008	CUE_REST	n/a	n/a	n/a
155.052	1.008	FIXCROSS	n/a	n/a	n/a
161.102	1.008	FIXCROSS	n/a	n/a	n/a
168.66	2.008	CUE_6_DOT	n/a	n/a	n/a
175.16	1.008	FIXCROSS	n/a	n/a	n/a
176.176	5.008	6_DOT_DETECTION	A#ŁAP	1	n/a
181.21	1.008	FIXCROSS	n/a	n/a	n/a
182.226	5.008	6_DOT_DETECTION	TYŁ##	2	n/a
187.04	n/a	RESPONSE	n/a	n/a	1/2
187.26	1.008	FIXCROSS	n/a	n/a	n/a
188.277	5.008	6_DOT_DETECTION	TOK##	2	n/a
190.96	n/a	RESPONSE	n/a	n/a	1/2
192.016	n/a	RESPONSE	n/a	n/a	2/2
193.318	1.008	FIXCROSS	n/a	n/a	n/a
194.335	5.008	6_DOT_DETECTION	DBA#C	1	n/a
196.44	n/a	RESPONSE	n/a	n/a	1/1
199.368	1.008	FIXCROSS	n/a	n/a	n/a
200.384	5.009	6_DOT_DETECTION	KTIŁŁ	0	n/a
205.418	1.008	FIXCROSS	n/a	n/a	n/a
206.435	5.008	6_DOT_DETECTION	BLCLK	0	n/a
211.468	1.008	FIXCROSS	n/a	n/a	n/a
212.485	5.008	6_DOT_DETECTION	ESY##	2	n/a
216.0	n/a	RESPONSE	n/a	n/a	1/2
216.896	n/a	RESPONSE	n/a	n/a	2/2
217.518	1.008	FIXCROSS	n/a	n/a	n/a
218.534	5.009	6_DOT_DETECTION	STO#E	1	n/a
221.84	n/a	RESPONSE	n/a	n/a	1/1
225.577	2.008	CUE_REST	n/a	n/a	n/a
229.577	1.008	FIXCROSS	n/a	n/a	n/a
235.627	1.008	FIXCROSS	n/a	n/a	n/a
243.685	2.008	CUE_6_DOT	n/a	n/a	n/a
249.685	1.008	FIXCROSS	n/a	n/a	n/a
250.702	5.008	6_DOT_DETECTION	#ULE#	2	n/a
252.416	n/a	RESPONSE	n/a	n/a	1/2
255.52	n/a	RESPONSE	n/a	n/a	2/2
255.735	1.008	FIXCROSS	n/a	n/a	n/a
256.752	5.008	6_DOT_DETECTION	#SAD#	2	n/a
259.776	n/a	RESPONSE	n/a	n/a	1/2
261.785	1.008	FIXCROSS	n/a	n/a	n/a
262.802	5.008	6_DOT_DETECTION	AŁDLK	0	n/a
267.835	1.008	FIXCROSS	n/a	n/a	n/a
268.852	5.008	6_DOT_DETECTION	##PYŁ	2	n/a
272.136	n/a	RESPONSE	n/a	n/a	1/2
273.885	1.008	FIXCROSS	n/a	n/a	n/a
274.902	5.008	6_DOT_DETECTION	ŁPPTY	0	n/a
279.935	1.008	FIXCROSS	n/a	n/a	n/a
280.952	5.008	6_DOT_DETECTION	ŁY#SE	1	n/a
284.0	n/a	RESPONSE	n/a	n/a	1/1
285.985	1.008	FIXCROSS	n/a	n/a	n/a
287.002	5.008	6_DOT_DETECTION	CIKUE	0	n/a
292.035	1.008	FIXCROSS	n/a	n/a	n/a
293.052	5.008	6_DOT_DETECTION	P#ŁUY	1	n/a
295.616	n/a	RESPONSE	n/a	n/a	1/1
298.416	n/a	RESPONSE	n/a	n/a	2/1
299.094	2.008	CUE_REST	n/a	n/a	n/a
305.094	1.008	FIXCROSS	n/a	n/a	n/a
311.144	1.008	FIXCROSS	n/a	n/a	n/a
318.702	2.008	CUE_6_DOT	n/a	n/a	n/a
324.202	1.008	FIXCROSS	n/a	n/a	n/a
325.219	5.008	6_DOT_DETECTION	LLACB	0	n/a
330.252	1.008	FIXCROSS	n/a	n/a	n/a
331.269	5.008	6_DOT_DETECTION	OAICU	0	n/a
336.302	1.008	FIXCROSS	n/a	n/a	n/a
337.319	5.008	6_DOT_DETECTION	#MIS#	2	n/a
340.92	n/a	RESPONSE	n/a	n/a	1/2
342.352	1.008	FIXCROSS	n/a	n/a	n/a
343.369	5.008	6_DOT_DETECTION	ŁCDCA	0	n/a
348.402	1.008	FIXCROSS	n/a	n/a	n/a
349.419	5.008	6_DOT_DETECTION	Y#LEK	1	n/a
354.452	1.008	FIXCROSS	n/a	n/a	n/a
355.469	5.008	6_DOT_DETECTION	TAK#P	1	n/a
358.416	n/a	RESPONSE	n/a	n/a	1/1
360.502	1.008	FIXCROSS	n/a	n/a	n/a
361.519	5.008	6_DOT_DETECTION	LSC##	2	n/a
364.096	n/a	RESPONSE	n/a	n/a	1/2
365.12	n/a	RESPONSE	n/a	n/a	2/2
366.552	1.008	FIXCROSS	n/a	n/a	n/a
367.568	5.009	6_DOT_DETECTION	BSEBL	0	n/a
373.61	2.008	CUE_REST	n/a	n/a	n/a
380.61	1.008	FIXCROSS	n/a	n/a	n/a
386.66	1.008	FIXCROSS	n/a	n/a	n/a
393.719	2.008	CUE_6_DOT	n/a	n/a	n/a
398.719	1.008	FIXCROSS	n/a	n/a	n/a
399.736	5.008	6_DOT_DETECTION	#DAT#	2	n/a
404.416	n/a	RESPONSE	n/a	n/a	1/2
404.769	1.008	FIXCROSS	n/a	n/a	n/a
405.786	5.008	6_DOT_DETECTION	YEAAK	0	n/a
410.819	1.008	FIXCROSS	n/a	n/a	n/a
411.836	5.008	6_DOT_DETECTION	##IEY	2	n/a
416.869	1.008	FIXCROSS	n/a	n/a	n/a
