onset	duration	trial_type	braille_stimulus	targets	response_count
2.011	2.008	CUE_REST	n/a	n/a	n/a
7.012	1.008	FIXCROSS	n/a	n/a	n/a
13.062	1.008	FIXCROSS	n/a	n/a	n/a
21.12	2.008	CUE_6_DOT	n/a	n/a	n/a
26.12	1.008	FIXCROSS	n/a	n/a	n/a
27.137	5.008	6_DOT_DETECTION	USLLM	0	n/a
32.17	1.008	FIXCROSS	n/a	n/a	n/a
33.187	5.008	6_DOT_DETECTION	BAŁ#Ł	1	n/a
35.096	n/a	RESPONSE	n/a	n/a	1/1
38.22	1.008	FIXCROSS	n/a	n/a	n/a
39.236	5.009	6_DOT_DETECTION	#IŁPM	1	n/a
39.88	n/a	RESPONSE	n/a	n/a	1/1
44.27	1.008	FIXCROSS	n/a	n/a	n/a
45.286	5.009	6_DOT_DETECTION	BAT##	2	n/a
47.76	n/a	RESPONSE	n/a	n/a	1/2
50.32	1.008	FIXCROSS	n/a	n/a	n/a
51.337	5.008	6_DOT_DETECTION	LACIC	0	n/a
56.37	1.008	FIXCROSS	n/a	n/a	n/a
57.387	5.008	6_DOT_DETECTION	I#YUK	1	n/a
58.52	n/a	RESPONSE	n/a	n/a	1/1
62.42	1.008	FIXCROSS	n/a	n/a	n/a
63.437	5.008	6_DOT_DETECTION	IDY#K	1	n/a
65.416	n/a	RESPONSE	n/a	n/a	1/1
68.47	1.008	FIXCROSS	n/a	n/a	n/a
69.487	5.008	6_DOT_DETECTION	I#TUL	1	n/a
76.028	2.008	CUE_REST	n/a	n/a	n/a
82.528	1.008	FIXCROSS	n/a	n/a	n/a
88.578	1.008	FIXCROSS	n/a	n/a	n/a
95.637	2.008	CUE_6_DOT	n/a	n/a	n/a
100.637	1.008	FIXCROSS	n/a	n/a	n/a
101.653	5.009	6_DOT_DETECTION	#CYK#	2	n/a
103.24	n/a	RESPONSE	n/a	n/a	1/2
105.496	n/a	RESPONSE	n/a	n/a	2/2
106.687	1.008	FIXCROSS	n/a	n/a	n/a
107.703	5.008	6_DOT_DETECTION	BOI##	2	n/a
109.536	n/a	RESPONSE	n/a	n/a	1/2
110.256	n/a	RESPONSE	n/a	n/a	2/2
112.737	1.008	FIXCROSS	n/a	n/a	n/a
113.754	5.008	6_DOT_DETECTION	PM#LA	1	n/a
115.28	n/a	RESPONSE	n/a	n/a	1/1
118.787	1.008	FIXCROSS	n/a	n/a	n/a
119.803	5.009	6_DOT_DETECTION	O#KUP	1	n/a
120.696	n/a	RESPONSE	n/a	n/a	1/1
124.837	1.008	FIXCROSS	n/a	n/a	n/a
125.854	5.008	6_DOT_DETECTION	#PSY#	2	n/a
126.6	n/a	RESPONSE	n/a	n/a	1/2
128.776	n/a	RESPONSE	n/a	n/a	2/2
130.887	1.008	FIXCROSS	n/a	n/a	n/a
131.903	5.009	6_DOT_DETECTION	IE##T	2	n/a
133.296	n/a	RESPONSE	n/a	n/a	1/2
134.08	n/a	RESPONSE	n/a	n/a	2/2
136.937	1.008	FIXCROSS	n/a	n/a	n/a
137.953	5.009	6_DOT_DETECTION	##ŁAT	2	n/a
138.68	n/a	RESPONSE	n/a	n/a	1/2
139.336	n/a	RESPONSE	n/a	n/a	2/2
142.987	1.008	FIXCROSS	n/a	n/a	n/a
144.004	5.008	6_DOT_DETECTION	IEYYŁ	0	n/a
150.545	2.008	CUE_REST	n/a	n/a	n/a
155.045	1.008	FIXCROSS	n/a	n/a	n/a
161.095	1.008	FIXCROSS	n/a	n/a	n/a
168.654	2.008	CUE_6_DOT	n/a	n/a	n/a
175.154	1.008	FIXCROSS	n/a	n/a	n/a
176.17	5.008	6_DOT_DETECTION	PUŁTM	0	n/a
181.204	1.008	FIXCROSS	n/a	n/a	n/a
182.22	5.008	6_DOT_DETECTION	PAS##	2	n/a
184.36	n/a	RESPONSE	n/a	n/a	1/2
185.2	n/a	RESPONSE	n/a	n/a	2/2
187.254	1.008	FIXCROSS	n/a	n/a	n/a
188.27	5.009	6_DOT_DETECTION	#SIŁ#	2	n/a
189.136	n/a	RESPONSE	n/a	n/a	1/2
191.08	n/a	RESPONSE	n/a	n/a	2/2
193.304	1.008	FIXCROSS	n/a	n/a	n/a
194.32	5.009	6_DOT_DETECTION	#SOS#	2	n/a
194.92	n/a	RESPONSE	n/a	n/a	1/2
196.696	n/a	RESPONSE	n/a	n/a	2/2
199.354	1.008	FIXCROSS	n/a	n/a	n/a
200.37	5.008	6_DOT_DETECTION	##TOM	2	n/a
201.016	n/a	RESPONSE	n/a	n/a	1/2
201.856	n/a	RESPONSE	n/a	n/a	2/2
205.404	1.008	FIXCROSS	n/a	n/a	n/a
206.42	5.008	6_DOT_DETECTION	LLCSO	0	n/a
211.454	1.008	FIXCROSS	n/a	n/a	n/a
212.47	5.008	6_DOT_DETECTION	LUD#A	1	n/a
214.416	n/a	RESPONSE	n/a	n/a	1/1
217.504	1.008	FIXCROSS	n/a	n/a	n/a
218.52	5.008	6_DOT_DETECTION	##ALE	2	n/a
219.232	n/a	RESPONSE	n/a	n/a	1/2
219.936	n/a	RESPONSE	n/a	n/a	2/2
225.562	2.008	CUE_REST	n/a	n/a	n/a
229.562	1.008	FIXCROSS	n/a	n/a	n/a
235.612	1.008	FIXCROSS	n/a	n/a	n/a
243.67	2.008	CUE_6_DOT	n/a	n/a	n/a
249.67	1.008	FIXCROSS	n/a	n/a	n/a
250.687	5.008	6_DOT_DETECTION	ŁDKID	0	n/a
255.72	1.008	FIXCROSS	n/a	n/a	n/a
256.737	5.008	6_DOT_DETECTION	LIP##	2	n/a
258.632	n/a	RESPONSE	n/a	n/a	1/2
259.376	n/a	RESPONSE	n/a	n/a	2/2
261.771	1.008	FIXCROSS	n/a	n/a	n/a
262.787	5.008	6_DOT_DETECTION	TOP#C	1	n/a
265.192	n/a	RESPONSE	n/a	n/a	1/1
267.82	1.008	FIXCROSS	n/a	n/a	n/a
268.837	5.009	6_DOT_DETECTION	ŁL#BM	1	n/a
270.352	n/a	RESPONSE	n/a	n/a	1/1
273.871	1.008	FIXCROSS	n/a	n/a	n/a
