onset	duration	trial_type	braille_stimulus	targets	response_count
2.015	2.008	CUE_REST	n/a	n/a	n/a
7.015	1.008	FIXCROSS	n/a	n/a	n/a
13.065	1.008	FIXCROSS	n/a	n/a	n/a
21.132	2.008	CUE_6_DOT	n/a	n/a	n/a
26.132	1.008	FIXCROSS	n/a	n/a	n/a
27.148	5.008	6_DOT_DETECTION	ETMMP	0	n/a
28.824	n/a	RESPONSE	n/a	n/a	1/0
32.182	1.008	FIXCROSS	n/a	n/a	n/a
33.198	5.008	6_DOT_DETECTION	#MAM#	2	n/a
34.4	n/a	RESPONSE	n/a	n/a	1/2
36.28	n/a	RESPONSE	n/a	n/a	2/2
38.232	1.008	FIXCROSS	n/a	n/a	n/a
39.248	5.008	6_DOT_DETECTION	#MUEI	1	n/a
40.664	n/a	RESPONSE	n/a	n/a	1/1
44.282	1.008	FIXCROSS	n/a	n/a	n/a
45.298	5.008	6_DOT_DETECTION	#ODY#	2	n/a
47.064	n/a	RESPONSE	n/a	n/a	1/2
48.76	n/a	RESPONSE	n/a	n/a	2/2
50.332	1.008	FIXCROSS	n/a	n/a	n/a
51.348	5.009	6_DOT_DETECTION	L#OPP	1	n/a
53.72	n/a	RESPONSE	n/a	n/a	1/1
56.382	1.008	FIXCROSS	n/a	n/a	n/a
57.398	5.008	6_DOT_DETECTION	EESLŁ	0	n/a
62.432	1.008	FIXCROSS	n/a	n/a	n/a
63.448	5.009	6_DOT_DETECTION	TLE#A	1	n/a
65.88	n/a	RESPONSE	n/a	n/a	1/1
68.482	1.008	FIXCROSS	n/a	n/a	n/a
69.498	5.009	6_DOT_DETECTION	MIT##	2	n/a
72.56	n/a	RESPONSE	n/a	n/a	1/2
73.384	n/a	RESPONSE	n/a	n/a	2/2
76.04	2.008	CUE_REST	n/a	n/a	n/a
82.54	1.008	FIXCROSS	n/a	n/a	n/a
88.59	1.008	FIXCROSS	n/a	n/a	n/a
95.648	2.008	CUE_6_DOT	n/a	n/a	n/a
100.649	1.008	FIXCROSS	n/a	n/a	n/a
101.665	5.008	6_DOT_DETECTION	O#CLC	1	n/a
104.024	n/a	RESPONSE	n/a	n/a	1/1
106.699	1.008	FIXCROSS	n/a	n/a	n/a
107.715	5.008	6_DOT_DETECTION	CPCPO	0	n/a
109.944	n/a	RESPONSE	n/a	n/a	1/0
110.92	n/a	RESPONSE	n/a	n/a	2/0
112.749	1.008	FIXCROSS	n/a	n/a	n/a
113.765	5.008	6_DOT_DETECTION	CDYCS	0	n/a
118.799	1.008	FIXCROSS	n/a	n/a	n/a
119.815	5.009	6_DOT_DETECTION	#MAT#	2	n/a
121.704	n/a	RESPONSE	n/a	n/a	1/2
123.784	n/a	RESPONSE	n/a	n/a	2/2
124.849	1.008	FIXCROSS	n/a	n/a	n/a
125.865	5.009	6_DOT_DETECTION	ASA#S	1	n/a
128.48	n/a	RESPONSE	n/a	n/a	1/1
130.899	1.008	FIXCROSS	n/a	n/a	n/a
131.915	5.009	6_DOT_DETECTION	D#DOM	1	n/a
133.24	n/a	RESPONSE	n/a	n/a	1/1
136.949	1.008	FIXCROSS	n/a	n/a	n/a
137.965	5.008	6_DOT_DETECTION	#BYT#	2	n/a
139.12	n/a	RESPONSE	n/a	n/a	1/2
141.6	n/a	RESPONSE	n/a	n/a	2/2
142.999	1.008	FIXCROSS	n/a	n/a	n/a
144.015	5.008	6_DOT_DETECTION	B#KOS	1	n/a
146.184	n/a	RESPONSE	n/a	n/a	1/1
150.557	2.008	CUE_REST	n/a	n/a	n/a
155.057	1.008	FIXCROSS	n/a	n/a	n/a
161.107	1.008	FIXCROSS	n/a	n/a	n/a
168.665	2.008	CUE_6_DOT	n/a	n/a	n/a
175.165	1.008	FIXCROSS	n/a	n/a	n/a
176.182	5.008	6_DOT_DETECTION	KEBI#	1	n/a
179.504	n/a	RESPONSE	n/a	n/a	1/1
181.216	1.008	FIXCROSS	n/a	n/a	n/a
