onset	duration	trial_type	melody_number	melody_part	key	sound	action
0.0	14.081	CUE_START	n/a	n/a	n/a	n/a	n/a
14.081	7.759	FIXCROSS	n/a	n/a	n/a	n/a	n/a
21.84	6.324	CUE_LISTEN	M4	1	n/a	n/a	n/a
28.164	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
35.923	6.317	CUE_PLAYBACK_BOTH_HANDS	M4	1	n/a	n/a	n/a
38.61	n/a	RESPONSE	M4	1	04	E3	press
38.613	n/a	RESPONSE	M4	1	12	C4	press
38.615	n/a	RESPONSE	M4	1	07	G3	press
38.636	n/a	RESPONSE	M4	1	00	C3	press
39.173	n/a	RESPONSE	M4	1	12	C4	release
39.2	n/a	RESPONSE	M4	1	17	F4	press
39.919	n/a	RESPONSE	M4	1	23	B4	press
39.958	n/a	RESPONSE	M4	1	17	F4	release
40.432	n/a	RESPONSE	M4	1	23	B4	release
40.585	n/a	RESPONSE	M4	1	00	C3	release
40.664	n/a	RESPONSE	M4	1	04	E3	release
41.269	n/a	RESPONSE	M4	1	07	G3	release
41.91	n/a	RESPONSE	M4	1	07	G3	press
41.919	n/a	RESPONSE	M4	1	04	E3	press
41.943	n/a	RESPONSE	M4	1	00	C3	press
41.952	n/a	RESPONSE	M4	1	12	C4	press
42.239	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
42.643	n/a	RESPONSE	M4	1	00	C3	release
42.645	n/a	RESPONSE	M4	1	12	C4	release
42.748	n/a	RESPONSE	M4	1	04	E3	release
42.766	n/a	RESPONSE	M4	1	07	G3	release
43.148	n/a	RESPONSE	M4	1	07	G3	press
43.15	n/a	RESPONSE	M4	1	04	E3	press
43.21	n/a	RESPONSE	M4	1	00	C3	press
43.213	n/a	RESPONSE	M4	1	12	C4	press
43.735	n/a	RESPONSE	M4	1	17	F4	press
43.744	n/a	RESPONSE	M4	1	12	C4	release
44.385	n/a	RESPONSE	M4	1	23	B4	press
44.406	n/a	RESPONSE	M4	1	17	F4	release
44.858	n/a	RESPONSE	M4	1	21	A4	press
44.9	n/a	RESPONSE	M4	1	23	B4	release
45.383	n/a	RESPONSE	M4	1	19	G4	press
45.412	n/a	RESPONSE	M4	1	21	A4	release
45.893	n/a	RESPONSE	M4	1	17	F4	press
45.934	n/a	RESPONSE	M4	1	19	G4	release
46.375	n/a	RESPONSE	M4	1	19	G4	press
46.43	n/a	RESPONSE	M4	1	17	F4	release
46.665	n/a	RESPONSE	M4	1	19	G4	release
46.98	n/a	RESPONSE	M4	1	04	E3	release
47.135	n/a	RESPONSE	M4	1	07	G3	release
47.306	n/a	RESPONSE	M4	1	00	C3	release
49.998	6.317	CUE_LISTEN	M4	2	n/a	n/a	n/a
56.314	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
64.073	6.325	CUE_PLAYBACK_BOTH_HANDS	M4	2	n/a	n/a	n/a
65.208	n/a	RESPONSE	M4	2	07	G3	press
65.218	n/a	RESPONSE	M4	2	04	E3	press
65.259	n/a	RESPONSE	M4	2	12	C4	press
65.322	n/a	RESPONSE	M4	2	00	C3	press
65.704	n/a	RESPONSE	M4	2	17	F4	press
65.756	n/a	RESPONSE	M4	2	12	C4	release
66.255	n/a	RESPONSE	M4	2	21	A4	press
66.425	n/a	RESPONSE	M4	2	17	F4	release
66.76	n/a	RESPONSE	M4	2	24	C5	press
66.829	n/a	RESPONSE	M4	2	21	A4	release
67.225	n/a	RESPONSE	M4	2	24	C5	release
67.562	n/a	RESPONSE	M4	2	00	C3	release
67.692	n/a	RESPONSE	M4	2	04	E3	release
69.12	n/a	RESPONSE	M4	2	04	E3	press
69.123	n/a	RESPONSE	M4	2	00	C3	press
69.203	n/a	RESPONSE	M4	2	22	A#4	press
69.674	n/a	RESPONSE	M4	2	22	A#4	release
69.775	n/a	RESPONSE	M4	2	21	A4	press
70.314	n/a	RESPONSE	M4	2	19	G4	press
70.398	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
70.405	n/a	RESPONSE	M4	2	21	A4	release
70.606	n/a	RESPONSE	M4	2	19	G4	release
71.229	n/a	RESPONSE	M4	2	04	E3	release
71.923	n/a	RESPONSE	M4	2	05	F3	press
71.962	n/a	RESPONSE	M4	2	14	D4	press
72.523	n/a	RESPONSE	M4	2	17	F4	press
72.564	n/a	RESPONSE	M4	2	14	D4	release
72.918	n/a	RESPONSE	M4	2	17	F4	release
73.086	n/a	RESPONSE	M4	2	05	F3	release
73.208	n/a	RESPONSE	M4	2	00	C3	release
73.84	n/a	RESPONSE	M4	2	07	G3	release
78.156	6.325	CUE_LISTEN	M1	1	n/a	n/a	n/a
84.28	n/a	RESPONSE	M1	1	07	G3	press
84.481	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
84.632	n/a	RESPONSE	M1	1	07	G3	release
92.24	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	1	n/a	n/a	n/a
92.829	n/a	RESPONSE	M1	1	07	G3	press
92.832	n/a	RESPONSE	M1	1	04	E3	press
92.872	n/a	RESPONSE	M1	1	19	G4	press
92.923	n/a	RESPONSE	M1	1	00	C3	press
93.114	n/a	RESPONSE	M1	1	00	C3	release
93.126	n/a	RESPONSE	M1	1	19	G4	release
93.176	n/a	RESPONSE	M1	1	04	E3	release
93.18	n/a	RESPONSE	M1	1	07	G3	release
93.689	n/a	RESPONSE	M1	1	19	G4	press
94.37	n/a	RESPONSE	M1	1	19	G4	release
94.373	n/a	RESPONSE	M1	1	16	E4	press
94.714	n/a	RESPONSE	M1	1	16	E4	release
94.994	n/a	RESPONSE	M1	1	16	E4	press
95.685	n/a	RESPONSE	M1	1	17	F4	press
95.726	n/a	RESPONSE	M1	1	16	E4	release
96.338	n/a	RESPONSE	M1	1	17	F4	release
96.37	n/a	RESPONSE	M1	1	14	D4	press
96.583	n/a	RESPONSE	M1	1	14	D4	release
97.005	n/a	RESPONSE	M1	1	14	D4	press
97.709	n/a	RESPONSE	M1	1	14	D4	release
97.712	n/a	RESPONSE	M1	1	12	C4	press
98.11	n/a	RESPONSE	M1	1	16	E4	press
98.194	n/a	RESPONSE	M1	1	12	C4	release
98.536	n/a	RESPONSE	M1	1	19	G4	press
98.539	n/a	RESPONSE	M1	1	16	E4	release
98.556	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
99.649	n/a	RESPONSE	M1	1	19	G4	release
102.513	n/a	RESPONSE	M1	1	04	E3	press
106.315	6.317	CUE_LISTEN	M1	2	n/a	n/a	n/a
109.487	n/a	RESPONSE	M1	2	04	E3	release
112.631	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
120.39	6.317	CUE_PLAYBACK_RIGHT_HAND	M1	2	n/a	n/a	n/a
121.305	n/a	RESPONSE	M1	2	19	G4	press
121.994	n/a	RESPONSE	M1	2	16	E4	press
122.145	n/a	RESPONSE	M1	2	19	G4	release
122.319	n/a	RESPONSE	M1	2	16	E4	release
122.579	n/a	RESPONSE	M1	2	16	E4	press
123.229	n/a	RESPONSE	M1	2	16	E4	release
123.24	n/a	RESPONSE	M1	2	17	F4	press
123.852	n/a	RESPONSE	M1	2	17	F4	release
123.863	n/a	RESPONSE	M1	2	14	D4	press
124.084	n/a	RESPONSE	M1	2	14	D4	release
124.545	n/a	RESPONSE	M1	2	14	D4	press
125.257	n/a	RESPONSE	M1	2	14	D4	release
125.308	n/a	RESPONSE	M1	2	12	C4	press
125.719	n/a	RESPONSE	M1	2	16	E4	press
125.793	n/a	RESPONSE	M1	2	12	C4	release
126.122	n/a	RESPONSE	M1	2	12	C4	press
126.163	n/a	RESPONSE	M1	2	16	E4	release
126.706	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
127.423	n/a	RESPONSE	M1	2	12	C4	release
134.465	6.325	CUE_LISTEN	M5	1	n/a	n/a	n/a
140.79	7.758	FIXCROSS	n/a	n/a	n/a	n/a	n/a
148.548	6.317	CUE_PLAYBACK_BOTH_HANDS	M5	1	n/a	n/a	n/a
149.617	n/a	RESPONSE	M5	1	05	F3	press
149.653	n/a	RESPONSE	M5	1	17	F4	press
149.943	n/a	RESPONSE	M5	1	17	F4	release
150.124	n/a	RESPONSE	M5	1	17	F4	press
150.165	n/a	RESPONSE	M5	1	09	A3	press
150.249	n/a	RESPONSE	M5	1	05	F3	release
150.368	n/a	RESPONSE	M5	1	17	F4	release
150.599	n/a	RESPONSE	M5	1	04	E3	press
150.64	n/a	RESPONSE	M5	1	17	F4	press
150.734	n/a	RESPONSE	M5	1	09	A3	release
150.834	n/a	RESPONSE	M5	1	17	F4	release
151.125	n/a	RESPONSE	M5	1	09	A3	press
151.177	n/a	RESPONSE	M5	1	04	E3	release
151.638	n/a	RESPONSE	M5	1	02	D3	press
151.66	n/a	RESPONSE	M5	1	17	F4	press
151.73	n/a	RESPONSE	M5	1	09	A3	release
151.904	n/a	RESPONSE	M5	1	17	F4	release
152.123	n/a	RESPONSE	M5	1	17	F4	press
152.164	n/a	RESPONSE	M5	1	09	A3	press
152.225	n/a	RESPONSE	M5	1	02	D3	release
152.339	n/a	RESPONSE	M5	1	17	F4	release
152.648	n/a	RESPONSE	M5	1	00	C3	press
152.669	n/a	RESPONSE	M5	1	17	F4	press
152.73	n/a	RESPONSE	M5	1	09	A3	release
152.882	n/a	RESPONSE	M5	1	17	F4	release
153.145	n/a	RESPONSE	M5	1	09	A3	press
153.214	n/a	RESPONSE	M5	1	00	C3	release
153.648	n/a	RESPONSE	M5	1	07	G3	press
153.657	n/a	RESPONSE	M5	1	17	F4	press
153.718	n/a	RESPONSE	M5	1	09	A3	release
154.129	n/a	RESPONSE	M5	1	21	A4	press
154.18	n/a	RESPONSE	M5	1	09	A3	press
154.232	n/a	RESPONSE	M5	1	17	F4	release
154.254	n/a	RESPONSE	M5	1	07	G3	release
154.624	n/a	RESPONSE	M5	1	14	D4	press
