onset	duration	trial_type	braille_stimulus	targets	response_count
2.014	2.008	CUE_REST	n/a	n/a	n/a
7.014	1.008	FIXCROSS	n/a	n/a	n/a
13.064	1.008	FIXCROSS	n/a	n/a	n/a
21.122	2.008	CUE_6_DOT	n/a	n/a	n/a
26.122	1.008	FIXCROSS	n/a	n/a	n/a
27.139	5.008	6_DOT_DETECTION	C#CEŁ	1	n/a
28.536	n/a	RESPONSE	n/a	n/a	1/1
32.172	1.008	FIXCROSS	n/a	n/a	n/a
33.189	5.008	6_DOT_DETECTION	ITŁEM	0	n/a
38.222	1.008	FIXCROSS	n/a	n/a	n/a
39.239	5.008	6_DOT_DETECTION	TEK##	2	n/a
41.016	n/a	RESPONSE	n/a	n/a	1/2
41.76	n/a	RESPONSE	n/a	n/a	2/2
44.272	1.008	FIXCROSS	n/a	n/a	n/a
45.288	5.009	6_DOT_DETECTION	O#LAS	1	n/a
46.48	n/a	RESPONSE	n/a	n/a	1/1
50.322	1.008	FIXCROSS	n/a	n/a	n/a
51.339	5.008	6_DOT_DETECTION	KOP#M	1	n/a
52.856	n/a	RESPONSE	n/a	n/a	1/1
56.372	1.008	FIXCROSS	n/a	n/a	n/a
57.389	5.008	6_DOT_DETECTION	SB#OL	1	n/a
58.48	n/a	RESPONSE	n/a	n/a	1/1
62.422	1.008	FIXCROSS	n/a	n/a	n/a
63.438	5.009	6_DOT_DETECTION	##KAT	2	n/a
64.176	n/a	RESPONSE	n/a	n/a	1/2
64.776	n/a	RESPONSE	n/a	n/a	2/2
65.456	n/a	RESPONSE	n/a	n/a	3/2
68.472	1.008	FIXCROSS	n/a	n/a	n/a
69.489	5.008	6_DOT_DETECTION	DTIDI	0	n/a
76.03	2.008	CUE_REST	n/a	n/a	n/a
82.53	1.008	FIXCROSS	n/a	n/a	n/a
88.58	1.008	FIXCROSS	n/a	n/a	n/a
95.639	2.008	CUE_6_DOT	n/a	n/a	n/a
100.639	1.008	FIXCROSS	n/a	n/a	n/a
101.656	5.008	6_DOT_DETECTION	BUT##	2	n/a
103.552	n/a	RESPONSE	n/a	n/a	1/2
104.096	n/a	RESPONSE	n/a	n/a	2/2
106.689	1.008	FIXCROSS	n/a	n/a	n/a
107.706	5.008	6_DOT_DETECTION	APD#C	1	n/a
109.072	n/a	RESPONSE	n/a	n/a	1/1
112.739	1.008	FIXCROSS	n/a	n/a	n/a
113.756	5.008	6_DOT_DETECTION	EUBEC	0	n/a
118.789	1.008	FIXCROSS	n/a	n/a	n/a
119.806	5.008	6_DOT_DETECTION	KMŁKM	0	n/a
124.839	1.008	FIXCROSS	n/a	n/a	n/a
125.856	5.008	6_DOT_DETECTION	#PSU#	2	n/a
126.456	n/a	RESPONSE	n/a	n/a	1/2
128.496	n/a	RESPONSE	n/a	n/a	2/2
130.889	1.008	FIXCROSS	n/a	n/a	n/a
131.905	5.009	6_DOT_DETECTION	PMSKK	0	n/a
136.939	1.008	FIXCROSS	n/a	n/a	n/a
137.956	5.008	6_DOT_DETECTION	T#BUD	1	n/a
139.896	n/a	RESPONSE	n/a	n/a	1/1
142.989	1.008	FIXCROSS	n/a	n/a	n/a
144.006	5.008	6_DOT_DETECTION	#KMBŁ	1	n/a
144.656	n/a	RESPONSE	n/a	n/a	1/1
150.547	2.008	CUE_REST	n/a	n/a	n/a
155.047	1.008	FIXCROSS	n/a	n/a	n/a
161.097	1.008	FIXCROSS	n/a	n/a	n/a
168.656	2.008	CUE_6_DOT	n/a	n/a	n/a
175.156	1.008	FIXCROSS	n/a	n/a	n/a
176.172	5.008	6_DOT_DETECTION	A#ŁAP	1	n/a
177.376	n/a	RESPONSE	n/a	n/a	1/1
181.206	1.008	FIXCROSS	n/a	n/a	n/a
182.222	5.008	6_DOT_DETECTION	TYŁ##	2	n/a
183.696	n/a	RESPONSE	n/a	n/a	1/2
185.016	n/a	RESPONSE	n/a	n/a	2/2
185.536	n/a	RESPONSE	n/a	n/a	3/2
187.256	1.008	FIXCROSS	n/a	n/a	n/a
188.272	5.009	6_DOT_DETECTION	TOK##	2	n/a
190.176	n/a	RESPONSE	n/a	n/a	1/2
190.736	n/a	RESPONSE	n/a	n/a	2/2
193.306	1.008	FIXCROSS	n/a	n/a	n/a
194.322	5.008	6_DOT_DETECTION	DBA#C	1	n/a
195.792	n/a	RESPONSE	n/a	n/a	1/1
199.356	1.008	FIXCROSS	n/a	n/a	n/a
200.372	5.008	6_DOT_DETECTION	KTIŁŁ	0	n/a
205.406	1.008	FIXCROSS	n/a	n/a	n/a
206.422	5.009	6_DOT_DETECTION	BLCLK	0	n/a
211.456	1.008	FIXCROSS	n/a	n/a	n/a
212.472	5.008	6_DOT_DETECTION	ESY##	2	n/a
213.712	n/a	RESPONSE	n/a	n/a	1/2
214.312	n/a	RESPONSE	n/a	n/a	2/2
214.936	n/a	RESPONSE	n/a	n/a	3/2
217.506	1.008	FIXCROSS	n/a	n/a	n/a
